step,option,action,obs,termination_prob,should_terminate,greedy_option,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density
205.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.052835505, 0.42268404, 1.0, 1.0, 0.15850651, 0.5811906, 1.0, 1.0, 0.0, 0.42268404, 1.0, 1.0, 0.0, 0.5811906, 1.0, 1.0",1.0,True,0,-54.56,-26.00056349789321,33.82178217821782,0.8009404464990537,5.215216625572385
210.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.10567101, 0.52835506, 1.0, 1.0, 0.052835505, 0.63402605, 1.0, 1.0, 0.0, 0.42268404, 1.0, 1.0, 0.0, 0.5811906, 1.0, 1.0",1.0,True,0,-59.31,-27.666035322998546,37.05714285714286,1.275313542351654,5.320887636491722
215.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.052835505, 0.52835506, 1.0, 1.0, 0.0, 0.6868616, 1.0, 1.0, 0.0, 0.42268404, 1.0, 1.0, 0.0, 0.5811906, 1.0, 1.0",1.0,True,0,-64.06,-29.48573355684862,41.98076923076923,0.940317005569349,5.268052131032054
220.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.5811906, 1.0, 1.0, 0.0, 0.7396971, 1.0, 1.0, 0.0, 0.52835506, 1.0, 1.0, 0.0, 0.63402605, 1.0, 1.0",1.0,True,0,-68.89,-31.455946879006188,46.625,0.668480079789795,5.320887636491722
225.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.052835505, 0.63402605, 1.0, 1.0, 0.0, 0.79253256, 1.0, 1.0, 0.0, 0.52835506, 1.0, 1.0, 0.0, 0.7396971, 1.0, 1.0",1.0,True,0,-73.84,-33.57514953505588,50.89523809523809,0.4585729742924884,5.479394152870729
230.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.21134202, 0.63402605, 1.0, 1.0, 0.052835505, 0.79253256, 1.0, 1.0, 0.0, 0.63402605, 1.0, 1.0, 0.0, 0.79253256, 1.0, 1.0",1.0,True,0,-78.93,-35.84289205830308,54.19444444444444,0.5021008824589672,5.6907361747094045
235.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.21134202, 0.63402605, 0.9510391, 1.0, 0.21134202, 0.79253256, 0.9510391, 1.0, 0.052835505, 0.63402605, 0.8453681, 1.0, 0.0, 0.79253256, 0.8453681, 1.0",1.0,True,1,-80.71,-38.08624745538792,52.567567567567565,0.8909531605825848,5.751320887636492
240.0,1,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.21134202, 0.6868616, 0.8453681, 1.0, 0.26417753, 0.8453681, 0.8453681, 1.0, 0.052835505, 0.63402605, 0.5811906, 1.0, 0.0, 0.79253256, 0.5811906, 1.0",1.0,True,0,-78.98,-40.13093508261852,47.78947368421053,1.6086718991610598,5.698485382176822
245.0,0,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.21134202, 0.6868616, 0.8453681, 0.9510391, 0.26417753, 0.8453681, 0.8453681, 0.9510391, 0.21134202, 0.6868616, 0.47551954, 0.8453681, 0.052835505, 0.8453681, 0.47551954, 0.8453681",1.0,True,0,-80.56,-42.15238832848759,41.780701754385966,1.4160389314281865,5.600563578724903
250.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.26417753, 0.6868616, 0.8453681, 0.8453681, 0.31701303, 0.8453681, 0.8453681, 0.8453681, 0.21134202, 0.6868616, 0.42268404, 0.5811906, 0.21134202, 0.8453681, 0.36984855, 0.5811906",1.0,True,0,-80.12,-44.050768912063205,32.223214285714285,1.7347079761318287,5.494892567805565
255.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.31701303, 0.7396971, 0.8453681, 0.6868616, 0.31701303, 0.8982036, 0.8453681, 0.6868616, 0.21134202, 0.6868616, 0.42268404, 0.36984855, 0.26417753, 0.8453681, 0.42268404, 0.36984855",1.0,True,0,-77.33,-45.71473046646005,27.141592920353983,2.653066679530369,5.336386051426559
260.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.31701303, 0.7396971, 0.9510391, 0.52835506, 0.31701303, 0.8982036, 0.9510391, 0.5811906, 0.26417753, 0.7396971, 0.63402605, 0.10567101, 0.31701303, 0.8982036, 0.52835506, 0.15850651",1.0,True,0,-75.66,-47.211993943137045,24.37719298245614,2.4609618322776248,5.28355054596689
265.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.26417753, 0.7396971, 1.0, 0.52835506, 0.26417753, 0.8982036, 0.9510391, 0.52835506, 0.15850651, 0.7396971, 0.79253256, 0.052835505, 0.15850651, 0.8982036, 0.7396971, 0.052835505",1.0,True,1,-77.59,-48.73089424598019,24.3302752293578,2.169067928127354,5.174004931313843
270.0,1,1,"1.0, 0.0, 0.0, 0.0, 1.0, 0.15850651, 0.7396971, 1.0, 0.63402605, 0.15850651, 0.9510391, 1.0, 0.63402605, 0.0, 0.7396971, 1.0, 0.21134202, 0.0, 0.8982036, 0.8982036, 0.21134202",4.54791083182857e-29,False,0,-80.33,-50.31084953368118,26.405405405405407,2.344174577965259,5.2758013384994715
275.0,1,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.15850651, 0.6868616, 1.0, 0.7396971, 0.15850651, 0.9510391, 1.0, 0.7396971, 0.10567101, 0.5811906, 1.0, 0.36984855, 0.052835505, 0.79253256, 1.0, 0.31701303",2.482259605171523e-28,False,1,-81.51,-51.870807056997116,22.964285714285715,1.6025314313263763,5.434307854878479
280.0,1,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.21134202, 0.5811906, 1.0, 0.8453681, 0.15850651, 0.8453681, 1.0, 0.8453681, 0.15850651, 0.31701303, 1.0, 0.47551954, 0.10567101, 0.5811906, 1.0, 0.47551954",2.2384131007080477e-11,False,0,-80.58,-53.30626670414726,17.45045045045045,1.6098368585267606,5.4871433603381465
285.0,1,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.26417753, 0.42268404, 1.0, 0.9510391, 0.15850651, 0.7396971, 1.0, 0.9510391, 0.15850651, 0.10567101, 1.0, 0.6868616, 0.10567101, 0.36984855, 1.0, 0.63402605",7.850090477830307e-13,False,1,-79.15,-54.5984533689399,15.26086956521739,2.019994293505004,5.487143360338147
290.0,1,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.26417753, 0.42268404, 0.9510391, 0.9510391, 0.15850651, 0.6868616, 0.9510391, 1.0, 0.15850651, 0.052835505, 0.8453681, 0.8453681, 0.15850651, 0.21134202, 0.8453681, 0.8453681",1.8637970811141713e-07,False,1,-77.8,-55.758530700492905,13.849557522123893,1.6603365751715553,5.385346953152519
295.0,1,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.26417753, 0.42268404, 0.8453681, 1.0, 0.21134202, 0.6868616, 0.8453681, 1.0, 0.26417753, 0.21134202, 0.5811906, 1.0, 0.15850651, 0.15850651, 0.5811906, 1.0",0.6017119288444519,True,0,-73.75,-56.65810416546826,12.919642857142858,2.0098023091060564,5.2758013384994715
300.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.26417753, 0.42268404, 0.6868616, 1.0, 0.31701303, 0.7396971, 0.6868616, 1.0, 0.26417753, 0.36984855, 0.36984855, 1.0, 0.15850651, 0.26417753, 0.36984855, 1.0",1.0,True,0,-67.19,-57.18469895719484,13.770642201834862,2.432602325291839,5.117294822120465
305.0,0,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.26417753, 0.47551954, 0.6868616, 0.9510391, 0.31701303, 0.8453681, 0.6868616, 0.9510391, 0.26417753, 0.42268404, 0.15850651, 0.8453681, 0.15850651, 0.52835506, 0.21134202, 0.8453681",1.0,True,0,-67.94,-57.72246400933509,11.962616822429906,2.10465393573455,5.177879535047552
310.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.26417753, 0.47551954, 0.6868616, 0.8453681, 0.31701303, 0.8982036, 0.6868616, 0.8453681, 0.26417753, 0.42268404, 0.21134202, 0.5811906, 0.26417753, 0.63402605, 0.21134202, 0.5811906",1.0,True,0,-66.66,-58.169340808868334,9.962264150943396,2.257399930803136,5.019373018668546
315.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.26417753, 0.47551954, 0.79253256, 0.6868616, 0.36984855, 0.8982036, 0.7396971, 0.6868616, 0.26417753, 0.47551954, 0.31701303, 0.36984855, 0.31701303, 0.79253256, 0.36984855, 0.36984855",1.0,True,0,-63.44,-58.43287376842491,10.59047619047619,2.5391057500279355,4.913702007749208
320.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.31701303, 0.47551954, 0.8982036, 0.5811906, 0.42268404, 0.9510391, 0.8453681, 0.5811906, 0.26417753, 0.47551954, 0.47551954, 0.10567101, 0.31701303, 0.8982036, 0.5811906, 0.15850651",1.0,True,0,-62.46,-58.63423008000366,10.703703703703704,2.8219772890517274,5.072208524128214
325.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.26417753, 0.47551954, 0.9510391, 0.52835506, 0.42268404, 0.9510391, 0.9510391, 0.52835506, 0.10567101, 0.47551954, 0.6868616, 0.052835505, 0.21134202, 0.9510391, 0.6868616, 0.0",1.0,True,1,-62.19,-58.812018576003474,9.62037037037037,2.6879595194046706,5.072208524128214
330.0,1,1,"1.0, 0.0, 0.0, 0.0, 1.0, 0.15850651, 0.47551954, 1.0, 0.63402605, 0.42268404, 0.9510391, 1.0, 0.63402605, 0.0, 0.47551954, 0.8982036, 0.21134202, 0.0, 0.9510391, 0.8453681, 0.21134202",6.37245105614719e-26,False,0,-63.38,-59.0404176472033,11.108108108108109,2.6386005473649687,5.2758013384994715
335.0,1,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.15850651, 0.42268404, 1.0, 0.7396971, 0.42268404, 0.8982036, 1.0, 0.7396971, 0.052835505, 0.31701303, 1.0, 0.36984855, 0.10567101, 0.79253256, 1.0, 0.31701303",1.179889537172715e-22,False,1,-64.17,-59.29689676484313,12.209090909090909,1.6717437667182,5.38147234941881
340.0,1,2,"0.0, 1.0, 0.0, 0.0, 1.0, 0.21134202, 0.31701303, 1.0, 0.8453681, 0.52835506, 0.79253256, 1.0, 0.8982036, 0.15850651, 0.052835505, 1.0, 0.52835506, 0.26417753, 0.52835506, 1.0, 0.52835506",1.167848324712395e-07,False,0,-62.87,-59.47555192660098,11.657894736842104,1.7371947322414791,5.592814371257485
345.0,1,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.21134202, 0.36984855, 0.9510391, 0.8982036, 0.52835506, 0.79253256, 0.9510391, 0.9510391, 0.15850651, 0.052835505, 0.8453681, 0.6868616, 0.42268404, 0.42268404, 0.8453681, 0.6868616",8.39349284520452e-11,False,1,-62.8,-59.64177433027093,11.478260869565217,1.4930966551446487,5.6533990841845725
350.0,1,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.21134202, 0.42268404, 0.8453681, 0.9510391, 0.5811906, 0.79253256, 0.8453681, 1.0, 0.15850651, 0.21134202, 0.5811906, 0.8453681, 0.52835506, 0.36984855, 0.5811906, 0.8453681",0.9999891519546509,True,0,-58.95,-59.60718561375737,10.695652173913043,1.5993450349797667,5.649524480450863
355.0,0,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.26417753, 0.42268404, 0.8453681, 0.9510391, 0.5811906, 0.79253256, 0.79253256, 0.9510391, 0.21134202, 0.36984855, 0.47551954, 0.8453681, 0.52835506, 0.36984855, 0.36984855, 0.8453681",1.0,True,0,-58.35,-59.544326333069506,9.852173913043478,1.6304896982040473,5.600563578724904
360.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.26417753, 0.42268404, 0.8453681, 0.8453681, 0.63402605, 0.79253256, 0.79253256, 0.8453681, 0.21134202, 0.42268404, 0.36984855, 0.5811906, 0.5811906, 0.52835506, 0.31701303, 0.5811906",1.0,True,0,-59.6,-59.54711001641603,8.919642857142858,1.7701840414832972,5.442057062345897
365.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.31701303, 0.42268404, 0.8453681, 0.6868616, 0.7396971, 0.79253256, 0.79253256, 0.6868616, 0.26417753, 0.42268404, 0.42268404, 0.36984855, 0.63402605, 0.7396971, 0.31701303, 0.31701303",1.0,True,0,-59.54,-59.546754515595225,8.473214285714286,2.3940092967609283,5.2835505459668894
