step,option,action,obs,termination_prob,should_terminate,greedy_option,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density
195.0,1,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.79253256, 0.36984855, 0.9510391, 1.0, 0.21134202, 0.052835505, 0.9510391, 1.0, 0.5811906, 0.15850651, 0.6868616, 1.0, 0.0, 0.052835505, 0.79253256, 1.0",1.0,True,0,-57.42,-28.155216036476176,38.792792792792795,1.7237453527663031,5.328636843959141
200.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.79253256, 0.42268404, 0.9510391, 1.0, 0.26417753, 0.052835505, 0.9510391, 1.0, 0.36984855, 0.26417753, 0.7396971, 1.0, 0.052835505, 0.052835505, 0.7396971, 1.0",1.419562210003278e-07,False,0,-60.38,-29.76645523465237,40.19642857142857,1.8095271086259537,5.434307854878479
205.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.79253256, 0.42268404, 0.8453681, 1.0, 0.36984855, 0.10567101, 0.8453681, 1.0, 0.31701303, 0.36984855, 0.5811906, 1.0, 0.15850651, 0.052835505, 0.5811906, 1.0",9.325902205971522e-15,False,0,-62.18,-31.387132472919753,41.630630630630634,2.0512013566205534,5.381472349418809
210.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.79253256, 0.36984855, 0.8453681, 1.0, 0.42268404, 0.052835505, 0.79253256, 1.0, 0.31701303, 0.26417753, 0.42268404, 1.0, 0.26417753, 0.0, 0.36984855, 1.0",1.0,True,1,-64.87,-33.06127584927376,43.28440366972477,2.016071096501426,5.2758013384994715
215.0,1,2,"0.0, 1.0, 0.0, 0.0, 1.0, 0.8982036, 0.26417753, 0.8453681, 1.0, 0.42268404, 0.0, 0.79253256, 1.0, 0.52835506, 0.0, 0.36984855, 1.0, 0.26417753, 0.0, 0.36984855, 1.0",1.0,True,0,-67.93,-34.804712056810075,45.85849056603774,1.5269281240609447,5.222965833039803
220.0,0,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.9510391, 0.26417753, 0.8453681, 0.9510391, 0.42268404, 0.0, 0.79253256, 0.9510391, 0.63402605, 0.10567101, 0.42268404, 0.8453681, 0.36984855, 0.0, 0.36984855, 0.8453681",0.8057721853256226,True,1,-68.36,-36.48247645396957,40.32380952380952,1.2810585196212945,5.177879535047552
225.0,1,2,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.31701303, 0.8982036, 0.79253256, 0.47551954, 0.0, 0.8982036, 0.8453681, 0.8982036, 0.26417753, 0.52835506, 0.5811906, 0.42268404, 0.0, 0.52835506, 0.5811906",1.0,True,0,-64.67,-37.891852631271085,29.626168224299064,1.662345446104925,5.226840436773513
230.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.36984855, 0.8982036, 0.79253256, 0.47551954, 0.0, 0.8982036, 0.79253256, 1.0, 0.26417753, 0.63402605, 0.31701303, 0.42268404, 0.0, 0.52835506, 0.36984855",9.876204888625839e-12,False,0,-65.36,-39.26525999970753,20.211009174311926,1.7538553834878279,5.226840436773513
235.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.42268404, 0.8453681, 0.79253256, 0.47551954, 0.0, 0.8453681, 0.79253256, 1.0, 0.31701303, 0.47551954, 0.31701303, 0.47551954, 0.0, 0.52835506, 0.26417753",7.102592779413333e-24,False,0,-66.03,-40.603496999722154,12.727272727272727,2.2914731500958925,5.174004931313842
240.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.42268404, 0.6868616, 0.79253256, 0.47551954, 0.10567101, 0.6868616, 0.79253256, 1.0, 0.36984855, 0.36984855, 0.31701303, 0.47551954, 0.0, 0.36984855, 0.36984855",6.025819491821405e-14,False,0,-65.64,-41.85532214973604,9.754716981132075,2.6722666074556938,4.962662909475167
245.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.52835506, 0.52835506, 0.8982036, 0.52835506, 0.10567101, 0.52835506, 0.8453681, 1.0, 0.42268404, 0.10567101, 0.52835506, 0.47551954, 0.0, 0.15850651, 0.47551954",9.280532253796991e-07,False,0,-65.94,-43.059556042249234,11.38888888888889,3.2023622198885326,4.962662909475167
250.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.47551954, 0.52835506, 0.9510391, 0.5811906, 0.052835505, 0.52835506, 0.9510391, 1.0, 0.26417753, 0.052835505, 0.6868616, 0.47551954, 0.0, 0.0, 0.6868616",0.00038541422691196203,False,0,-68.43,-44.32807824013677,13.037735849056604,2.6014271036123553,5.068333920394505
255.0,0,2,"0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.36984855, 0.5811906, 1.0, 0.5811906, 0.0, 0.63402605, 1.0, 1.0, 0.10567101, 0.15850651, 0.8982036, 0.5811906, 0.0, 0.21134202, 0.8982036",1.292833218258238e-07,False,1,-70.93,-45.65817432812993,15.037383177570094,1.9845556037004999,5.166255723846425
