step,option,obs,termination_prob,should_terminate,greedy_option,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density
1245.0,0,"0.0, 1.0, 0.0, 0.65634465, 0.6058566, 0.79253256, 0.7396971, 0.2019522, 0.15146415, 0.26417753, 0.15850651",0.5,False,1,-4.01,-1.9208933556836225,0.746031746031746,2.975740036001644,2.7944309373610277
1250.0,0,"0.0, 1.0, 1.0, 0.7068327, 0.65634465, 0.79253256, 0.6868616, 0.2019522, 0.15146415, 0.21134202, 0.10567101",0.5,False,1,-3.67,-2.008348687899441,0.6666666666666666,3.627489423337856,2.8425715342238087
1255.0,0,"1.0, 0.0, 0.0, 0.75732076, 0.65634465, 0.7396971, 0.7396971, 0.2019522, 0.2019522, 0.21134202, 0.0",0.5,False,1,-3.64,-2.089931253504469,0.5151515151515151,3.3433569301972708,2.8930595853850343
1260.0,0,"1.0, 0.0, 1.0, 0.65634465, 0.6058566, 0.79253256, 0.79253256, 0.15146415, 0.05048805, 0.15850651, 0.15850651",0.5,False,1,-3.49,-2.1599346908292456,0.45454545454545453,3.4983120090600024,2.8472664428206964
1265.0,0,"0.0, 1.0, 0.0, 0.65634465, 0.7068327, 0.7396971, 0.7396971, 0.15146415, 0.1009761, 0.10567101, 0.21134202",0.5,False,1,-3.46,-2.2249379562877833,0.453125,3.5081980748983,2.842571534223809
1270.0,0,"0.0, 1.0, 1.0, 0.7068327, 0.7068327, 0.7396971, 0.7396971, 0.2019522, 0.2019522, 0.10567101, 0.10567101",0.5,False,1,-3.28,-2.277691058473394,0.6153846153846154,3.3648838266427994,2.8930595853850343
1275.0,0,"1.0, 0.0, 0.0, 0.75732076, 0.75732076, 0.79253256, 0.79253256, 0.15146415, 0.2019522, 0.052835505, 0.21134202",0.5,False,1,-3.42,-2.3348065055497242,0.5294117647058824,2.885588700215674,3.099706698626822
1280.0,0,"1.0, 0.0, 1.0, 0.65634465, 0.7068327, 0.8453681, 0.8453681, 0.05048805, 0.1009761, 0.21134202, 0.26417753",0.5,False,1,-3.24,-2.380066180272238,0.7014925373134329,2.9312321007719193,3.053913556062484
1285.0,0,"0.0, 1.0, 0.0, 0.65634465, 0.65634465, 0.79253256, 0.79253256, 0.0, 0.1009761, 0.21134202, 0.21134202",0.5,False,1,-3.03,-2.412562871258626,0.6060606060606061,3.2264644629043953,2.8977544939819215
1290.0,0,"0.0, 1.0, 1.0, 0.7068327, 0.75732076, 0.79253256, 0.79253256, 0.15146415, 0.2019522, 0.15850651, 0.15850651",0.5,False,1,-2.88,-2.435934727695695,0.5652173913043478,3.4003426816012707,3.049218647465597
1295.0,0,"1.0, 0.0, 0.0, 0.7068327, 0.75732076, 0.7396971, 0.7396971, 0.15146415, 0.15146415, 0.15850651, 0.21134202",0.5,False,1,-2.84,-2.45613799131091,0.4925373134328358,3.359439148440616,2.9435476365462594
1300.0,0,"1.0, 0.0, 1.0, 0.65634465, 0.65634465, 0.79253256, 0.79253256, 0.05048805, 0.1009761, 0.26417753, 0.21134202",0.5,False,1,-2.79,-2.472831091745364,0.4696969696969697,3.519162020481426,2.8977544939819215
1305.0,0,"0.0, 1.0, 0.0, 0.65634465, 0.65634465, 0.7396971, 0.7396971, 0.1009761, 0.1009761, 0.21134202, 0.15850651",0.5,False,1,-2.7,-2.4841895371580955,0.453125,3.3995988413092544,2.792083483062584
1310.0,0,"0.0, 1.0, 1.0, 0.7068327, 0.7068327, 0.6868616, 0.7396971, 0.15146415, 0.2019522, 0.10567101, 0.052835505",0.5,False,1,-2.52,-2.4859800603001907,0.5230769230769231,3.755905983158482,2.840224079925365
1315.0,0,"1.0, 0.0, 0.0, 0.65634465, 0.7068327, 0.79253256, 0.7396971, 0.15146415, 0.15146415, 0.15850651, 0.052835505",0.5,False,1,-2.58,-2.490681057285181,0.4461538461538462,3.24397790058654,2.895407039683478
1320.0,0,"1.0, 0.0, 1.0, 0.6058566, 0.65634465, 0.8453681, 0.79253256, 0.1009761, 0.1009761, 0.26417753, 0.21134202",0.5,False,1,-2.6,-2.4961470044209215,0.6615384615384615,3.457995898008463,2.900101948280365
1325.0,0,"0.0, 1.0, 0.0, 0.65634465, 0.65634465, 0.79253256, 0.7396971, 0.15146415, 0.15146415, 0.26417753, 0.15850651",0.5,False,1,-2.85,-2.5138396541998755,0.7619047619047619,2.9885433793603537,2.844918988522253
1330.0,0,"0.0, 1.0, 1.0, 0.65634465, 0.7068327, 0.7396971, 0.7396971, 0.2019522, 0.25244024, 0.15850651, 0.10567101",0.5,False,1,-2.8,-2.5281476714898816,0.9206349206349206,3.050059903367489,2.842571534223809
1335.0,0,"1.0, 0.0, 0.0, 0.65634465, 0.7068327, 0.79253256, 0.79253256, 0.2019522, 0.25244024, 0.21134202, 0.10567101",0.5,False,1,-3.18,-2.5607402879153875,0.8923076923076924,2.748827960840454,2.9482425451431467
1340.0,0,"1.0, 0.0, 1.0, 0.6058566, 0.65634465, 0.8453681, 0.8453681, 0.15146415, 0.15146415, 0.21134202, 0.26417753",0.5,False,1,-3.27,-2.596203273519618,0.9076923076923077,2.7887521793200665,2.952937453740034
1345.0,0,"0.0, 1.0, 0.0, 0.65634465, 0.65634465, 0.79253256, 0.79253256, 0.15146415, 0.15146415, 0.26417753, 0.21134202",0.5,False,1,-3.58,-2.6453931098436367,0.890625,2.7105109234448435,2.8977544939819215
1350.0,0,"0.0, 1.0, 1.0, 0.7068327, 0.7068327, 0.79253256, 0.79253256, 0.2019522, 0.2019522, 0.15850651, 0.10567101",0.5,False,1,-3.52,-2.689123454351455,0.7794117647058824,3.3695119619535583,2.9987305963043718
1355.0,0,"1.0, 0.0, 0.0, 0.75732076, 0.7068327, 0.79253256, 0.79253256, 0.25244024, 0.25244024, 0.15850651, 0.21134202",0.5,False,1,-3.68,-2.7386672816338824,0.75,2.9947537985600183,3.049218647465597
1360.0,0,"1.0, 0.0, 1.0, 0.65634465, 0.65634465, 0.79253256, 0.8453681, 0.15146415, 0.1009761, 0.21134202, 0.26417753",0.5,False,1,-3.7,-2.7867339175521884,0.7727272727272727,2.9526635662088956,2.9505899994415903
1365.0,0,"0.0, 1.0, 0.0, 0.7068327, 0.75732076, 0.7396971, 0.79253256, 0.15146415, 0.15146415, 0.15850651, 0.26417753",0.5,False,1,-3.74,-2.8343972216745787,0.6716417910447762,3.220843706940111,2.996383142005928
1370.0,0,"0.0, 1.0, 1.0, 0.75732076, 0.75732076, 0.6868616, 0.79253256, 0.3029283, 0.2019522, 0.052835505, 0.21134202",0.5,False,1,-3.5,-2.8676773605908497,0.6956521739130435,3.264709709243604,2.9940356877074845
1375.0,0,"1.0, 0.0, 0.0, 0.75732076, 0.8078088, 0.7396971, 0.79253256, 0.2019522, 0.2019522, 0.052835505, 0.15850651",0.5,False,1,-3.56,-2.902293492561307,0.5857142857142857,3.062994351299201,3.0973592443283784
1380.0,0,"1.0, 0.0, 1.0, 0.7068327, 0.75732076, 0.79253256, 0.79253256, 0.1009761, 0.1009761, 0.15850651, 0.21134202",0.5,False,1,-3.39,-2.926678817933242,0.43478260869565216,3.3520294231485033,3.049218647465597
1385.0,0,"0.0, 1.0, 0.0, 0.8078088, 0.8078088, 0.7396971, 0.7396971, 0.2019522, 0.15146415, 0.15850651, 0.15850651",0.5,False,1,-3.63,-2.9618448770365795,0.5147058823529411,2.697227931724751,3.0950117900299348
1390.0,0,"0.0, 1.0, 1.0, 0.8078088, 0.8078088, 0.7396971, 0.7396971, 0.25244024, 0.2019522, 0.15850651, 0.10567101",0.5,False,1,-3.66,-2.9967526331847503,0.75,2.9382603084841508,3.0950117900299348
1395.0,0,"1.0, 0.0, 0.0, 0.8078088, 0.8078088, 0.79253256, 0.7396971, 0.3029283, 0.2019522, 0.10567101, 0.10567101",0.5,False,1,-3.77,-3.0354150015255126,0.7142857142857143,2.787175075192685,3.1478472954896035
1400.0,0,"1.0, 0.0, 1.0, 0.75732076, 0.75732076, 0.8453681, 0.79253256, 0.15146415, 0.2019522, 0.21134202, 0.21134202",0.5,False,1,-3.63,-3.0651442514492366,0.8,3.042029258615635,3.152542204086491
1405.0,0,"0.0, 1.0, 0.0, 0.75732076, 0.8078088, 0.79253256, 0.7396971, 0.1009761, 0.25244024, 0.21134202, 0.15850651",0.5,False,1,-3.81,-3.102387038876775,0.6956521739130435,2.8016092973821642,3.0973592443283784
1410.0,0,"0.0, 1.0, 1.0, 0.75732076, 0.8078088, 0.79253256, 0.7396971, 0.2019522, 0.4039044, 0.15850651, 0.052835505",0.5,False,1,-3.86,-3.140267686932936,0.7971014492753623,3.0916825748077543,3.0973592443283784
1415.0,0,"1.0, 0.0, 0.0, 0.75732076, 0.8078088, 0.79253256, 0.7396971, 0.2019522, 0.25244024, 0.10567101, 0.052835505",0.5,False,1,-3.96,-3.181254302586289,0.6666666666666666,2.9221587975897836,3.0973592443283784
1420.0,0,"1.0, 0.0, 1.0, 0.75732076, 0.75732076, 0.8453681, 0.79253256, 0.1009761, 0.2019522, 0.26417753, 0.15850651",0.5,False,1,-3.79,-3.2116915874569747,0.6857142857142857,3.0875397367718387,3.152542204086491
1425.0,0,"0.0, 1.0, 0.0, 0.75732076, 0.8078088, 0.79253256, 0.7396971, 0.1009761, 0.35341635, 0.21134202, 0.15850651",0.5,False,1,-3.99,-3.250607008084126,0.7246376811594203,2.957745065738418,3.0973592443283784
1430.0,0,"0.0, 1.0, 1.0, 0.75732076, 0.8582969, 0.7396971, 0.6868616, 0.15146415, 0.4039044, 0.15850651, 0.052835505",0.5,False,1,-3.92,-3.2840766576799196,0.8405797101449275,2.968389757835003,3.042176284570266
1435.0,0,"1.0, 0.0, 0.0, 0.75732076, 0.8078088, 0.79253256, 0.7396971, 0.15146415, 0.25244024, 0.21134202, 0.0",0.5,False,1,-4.13,-3.3263728247959237,0.6666666666666666,2.759154201135432,3.0973592443283784
1440.0,0,"1.0, 0.0, 1.0, 0.7068327, 0.75732076, 0.8453681, 0.79253256, 0.1009761, 0.2019522, 0.36984855, 0.21134202",0.5,False,1,-3.89,-3.3545541835561274,0.8142857142857143,3.0476186544368136,3.1020541529252657
1445.0,0,"0.0, 1.0, 0.0, 0.8078088, 0.75732076, 0.79253256, 0.7396971, 0.05048805, 0.15146415, 0.26417753, 0.21134202",0.5,False,1,-3.94,-3.383826474378321,0.6376811594202898,2.829267522013286,3.0973592443283784
1450.0,0,"0.0, 1.0, 1.0, 0.8078088, 0.8078088, 0.7396971, 0.6868616, 0.2019522, 0.2019522, 0.15850651, 0.10567101",0.5,False,1,-3.84,-3.406635150659405,0.5362318840579711,3.2312827700980167,3.0421762845702656
1455.0,0,"1.0, 0.0, 0.0, 0.8078088, 0.75732076, 0.79253256, 0.79253256, 0.2019522, 0.2019522, 0.15850651, 0.21134202",0.5,False,1,-4.12,-3.4423033931264344,0.5942028985507246,2.6331102202440406,3.150194749788047
1460.0,0,"1.0, 0.0, 1.0, 0.75732076, 0.7068327, 0.8453681, 0.8453681, 0.15146415, 0.05048805, 0.21134202, 0.31701303",0.5,False,1,-4.03,-3.471688223470113,0.7971014492753623,2.8447074112104667,3.1548896583849344
1465.0,0,"0.0, 1.0, 0.0, 0.8078088, 0.75732076, 0.79253256, 0.79253256, 0.15146415, 0.05048805, 0.26417753, 0.26417753",0.5,False,1,-4.06,-3.501103812296607,0.7,2.8058376525401902,3.150194749788047
1470.0,0,"0.0, 1.0, 1.0, 0.8078088, 0.75732076, 0.79253256, 0.79253256, 0.3029283, 0.2019522, 0.15850651, 0.15850651",0.5,False,1,-3.98,-3.5250486216817762,0.782608695652174,2.671817803776536,3.150194749788047
1475.0,0,"1.0, 0.0, 0.0, 0.8078088, 0.75732076, 0.79253256, 0.79253256, 0.3029283, 0.2019522, 0.15850651, 0.26417753",0.5,False,1,-4.35,-3.566296190597687,0.8405797101449275,2.54912983958921,3.150194749788047
1480.0,0,"1.0, 0.0, 1.0, 0.7068327, 0.65634465, 0.8453681, 0.8453681, 0.25244024, 0.1009761, 0.36984855, 0.31701303",0.5,False,1,-3.97,-3.5864813810678027,0.9855072463768116,3.004756946625187,3.053913556062484
1485.0,0,"0.0, 1.0, 0.0, 0.75732076, 0.75732076, 0.79253256, 0.79253256, 0.25244024, 0.1009761, 0.26417753, 0.26417753",0.5,False,1,-4.27,-3.620657312014412,0.7857142857142857,3.0112888698662577,3.099706698626822
1490.0,0,"0.0, 1.0, 1.0, 0.75732076, 0.75732076, 0.79253256, 0.79253256, 0.3029283, 0.25244024, 0.15850651, 0.15850651",0.5,False,1,-4.18,-3.648624446413691,0.7101449275362319,3.13728171895825,3.099706698626822
1495.0,0,"1.0, 0.0, 0.0, 0.75732076, 0.75732076, 0.7396971, 0.79253256, 0.25244024, 0.15146415, 0.21134202, 0.21134202",0.5,False,1,-4.3,-3.6811932240930063,0.7058823529411765,3.102926637923187,3.0468711931671533
1500.0,0,"1.0, 0.0, 1.0, 0.75732076, 0.75732076, 0.79253256, 0.8453681, 0.1009761, 0.1009761, 0.26417753, 0.31701303",0.5,False,1,-4.18,-3.706133562888356,0.6857142857142857,3.164242149299614,3.1525422040864908
1505.0,0,"0.0, 1.0, 0.0, 0.75732076, 0.75732076, 0.7396971, 0.79253256, 0.05048805, 0.05048805, 0.15850651, 0.26417753",0.5,False,1,-3.95,-3.718326884743938,0.4927536231884058,3.158933497073762,3.0468711931671533
1510.0,0,"0.0, 1.0, 1.0, 0.75732076, 0.75732076, 0.7396971, 0.79253256, 0.15146415, 0.2019522, 0.052835505, 0.21134202",0.5,False,1,-3.68,-3.716410540506741,0.5652173913043478,3.263864814175632,3.0468711931671533
1515.0,0,"1.0, 0.0, 0.0, 0.75732076, 0.75732076, 0.79253256, 0.79253256, 0.15146415, 0.2019522, 0.10567101, 0.21134202",0.5,False,1,-3.91,-3.7260900134814037,0.5294117647058824,2.7147446085302103,3.099706698626822
1520.0,0,"1.0, 0.0, 1.0, 0.75732076, 0.75732076, 0.8453681, 0.8453681, 0.15146415, 0.1009761, 0.26417753, 0.31701303",0.5,False,1,-3.94,-3.7367855128073333,0.7,2.7871728644464135,3.20537770954616
1525.0,0,"0.0, 1.0, 0.0, 0.75732076, 0.8078088, 0.79253256, 0.79253256, 0.0, 0.15146415, 0.26417753, 0.21134202",0.5,False,1,-3.89,-3.7444462371669665,0.5857142857142857,2.681488164834173,3.150194749788047
1530.0,0,"0.0, 1.0, 1.0, 0.75732076, 0.8078088, 0.7396971, 0.7396971, 0.15146415, 0.25244024, 0.15850651, 0.15850651",0.5,False,1,-3.66,-3.7402239253086176,0.7205882352941176,2.968514519029874,3.0445237388687096
1535.0,0,"1.0, 0.0, 0.0, 0.75732076, 0.8078088, 0.79253256, 0.79253256, 0.15146415, 0.25244024, 0.052835505, 0.21134202",0.5,False,1,-3.9,-3.7482127290431864,0.5652173913043478,2.585858104236368,3.150194749788047
1540.0,0,"1.0, 0.0, 1.0, 0.75732076, 0.75732076, 0.8453681, 0.8453681, 0.1009761, 0.15146415, 0.31701303, 0.31701303",0.5,False,1,-3.92,-3.7568020925910273,0.7887323943661971,2.842698856934907,3.20537770954616
1545.0,0,"0.0, 1.0, 0.0, 0.8078088, 0.8078088, 0.79253256, 0.79253256, 0.15146415, 0.25244024, 0.21134202, 0.26417753",0.5,False,1,-4.22,-3.7799619879614754,0.8714285714285714,2.541399129754202,3.2006828009492723
1550.0,0,"0.0, 1.0, 1.0, 0.8078088, 0.8078088, 0.79253256, 0.79253256, 0.3029283, 0.3029283, 0.21134202, 0.21134202",0.5,False,1,-4.18,-3.7999638885634015,1.0144927536231885,2.475273633042333,3.2006828009492723
1555.0,0,"1.0, 0.0, 0.0, 0.8078088, 0.8078088, 0.79253256, 0.7396971, 0.25244024, 0.25244024, 0.21134202, 0.15850651",0.5,False,1,-4.43,-3.831465694135231,0.8142857142857143,2.7208093062317844,3.1478472954896035
1560.0,0,"1.0, 0.0, 1.0, 0.7068327, 0.75732076, 0.8453681, 0.79253256, 0.15146415, 0.15146415, 0.31701303, 0.26417753",0.5,False,1,-4.29,-3.8543924094284696,0.8,2.970870397330242,3.1020541529252657
1565.0,0,"0.0, 1.0, 0.0, 0.75732076, 0.8078088, 0.79253256, 0.7396971, 0.2019522, 0.2019522, 0.21134202, 0.21134202",0.5,False,1,-4.54,-3.888672788957046,0.7391304347826086,2.8479456913688788,3.0973592443283784
1570.0,0,"0.0, 1.0, 1.0, 0.8078088, 0.8078088, 0.79253256, 0.7396971, 0.25244024, 0.3029283, 0.15850651, 0.15850651",0.5,False,1,-4.34,-3.9112391495091936,0.7,2.861585410814888,3.1478472954896035
1575.0,0,"1.0, 0.0, 0.0, 0.75732076, 0.8078088, 0.79253256, 0.79253256, 0.2019522, 0.2019522, 0.21134202, 0.15850651",0.5,False,1,-4.68,-3.9496771920337337,0.6376811594202898,2.50072242466505,3.150194749788047
1580.0,0,"1.0, 0.0, 1.0, 0.75732076, 0.75732076, 0.8453681, 0.8453681, 0.15146415, 0.1009761, 0.26417753, 0.26417753",0.5,False,1,-4.58,-3.981193332432047,0.7183098591549296,2.9215579178139355,3.20537770954616
1585.0,0,"0.0, 1.0, 0.0, 0.75732076, 0.75732076, 0.79253256, 0.79253256, 0.1009761, 0.05048805, 0.21134202, 0.21134202",0.5,False,1,-4.35,-3.9996336658104443,0.5142857142857142,3.0081200739114653,3.099706698626822
1590.0,0,"0.0, 1.0, 1.0, 0.75732076, 0.75732076, 0.79253256, 0.79253256, 0.2019522, 0.15146415, 0.10567101, 0.15850651",0.5,False,1,-3.97,-3.998151982519922,0.5,3.2159845481349936,3.099706698626822
1595.0,0,"1.0, 0.0, 0.0, 0.75732076, 0.75732076, 0.7396971, 0.7396971, 0.2019522, 0.15146415, 0.052835505, 0.15850651",0.5,False,1,-3.81,-3.9887443833939256,0.39705882352941174,3.2657900230527193,2.9940356877074845
1600.0,0,"1.0, 0.0, 1.0, 0.7068327, 0.75732076, 0.79253256, 0.79253256, 0.15146415, 0.05048805, 0.21134202, 0.26417753",0.5,False,1,-3.69,-3.973807164224229,0.5072463768115942,3.491219332848007,3.049218647465597
1605.0,0,"0.0, 1.0, 0.0, 0.75732076, 0.8078088, 0.7396971, 0.7396971, 0.15146415, 0.15146415, 0.15850651, 0.21134202",0.5,False,1,-3.7,-3.9601168060130174,0.5294117647058824,3.2083353926345204,3.0445237388687096
1610.0,0,"0.0, 1.0, 1.0, 0.75732076, 0.8078088, 0.7396971, 0.7396971, 0.15146415, 0.25244024, 0.10567101, 0.10567101",0.5,False,1,-3.57,-3.9406109657123665,0.7424242424242424,3.0248455108873196,3.0445237388687096
1615.0,0,"1.0, 0.0, 0.0, 0.75732076, 0.8078088, 0.79253256, 0.7396971, 0.15146415, 0.3029283, 0.10567101, 0.052835505",0.5,False,1,-3.61,-3.924080417426748,0.6811594202898551,2.902033446552557,3.0973592443283784
1620.0,0,"1.0, 0.0, 1.0, 0.7068327, 0.75732076, 0.8453681, 0.79253256, 0.05048805, 0.25244024, 0.26417753, 0.21134202",0.5,False,1,-3.39,-3.8973763965554107,0.8088235294117647,2.843392482880926,3.1020541529252657
1625.0,0,"0.0, 1.0, 0.0, 0.75732076, 0.8078088, 0.79253256, 0.7396971, 0.0, 0.2019522, 0.21134202, 0.15850651",0.5,False,1,-3.46,-3.87550757672764,0.5652173913043478,2.8441257322995304,3.0973592443283784
1630.0,0,"0.0, 1.0, 1.0, 0.75732076, 0.8078088, 0.79253256, 0.6868616, 0.15146415, 0.35341635, 0.15850651, 0.052835505",0.5,False,1,-3.4,-3.8517321978912578,0.6470588235294118,2.980107793474646,3.044523738868709
1635.0,0,"1.0, 0.0, 0.0, 0.75732076, 0.8078088, 0.7396971, 0.7396971, 0.15146415, 0.2019522, 0.052835505, 0.0",0.5,False,1,-3.14,-3.8161455879966946,0.34782608695652173,3.183499017103776,3.0445237388687096
1640.0,0,"1.0, 0.0, 1.0, 0.65634465, 0.75732076, 0.79253256, 0.79253256, 0.05048805, 0.1009761, 0.10567101, 0.15850651",0.5,False,1,-2.68,-3.7593383085968597,0.37681159420289856,3.595992746348104,2.9987305963043718
1645.0,0,"0.0, 1.0, 0.0, 0.75732076, 0.75732076, 0.7396971, 0.7396971, 0.0, 0.15146415, 0.21134202, 0.21134202",0.5,False,1,-2.6,-3.7013713931670162,0.4117647058823529,3.4434465197607262,2.9940356877074845
1650.0,0,"0.0, 1.0, 1.0, 0.75732076, 0.75732076, 0.6868616, 0.7396971, 0.15146415, 0.2019522, 0.10567101, 0.10567101",0.5,False,1,-2.35,-3.6338028235086655,0.44776119402985076,3.2567589543406004,2.9412001822478158
1655.0,0,"1.0, 0.0, 0.0, 0.75732076, 0.75732076, 0.7396971, 0.7396971, 0.1009761, 0.2019522, 0.10567101, 0.15850651",0.5,False,1,-2.43,-3.5736126823332324,0.36764705882352944,3.3242191408159165,2.9940356877074845
1660.0,0,"1.0, 0.0, 1.0, 0.7068327, 0.7068327, 0.79253256, 0.79253256, 0.05048805, 0.1009761, 0.21134202, 0.21134202",0.5,False,1,-2.39,-3.5144320482165705,0.5217391304347826,3.5691803583443993,2.9987305963043718
1665.0,0,"0.0, 1.0, 0.0, 0.75732076, 0.8078088, 0.7396971, 0.7396971, 0.0, 0.05048805, 0.21134202, 0.15850651",0.5,False,1,-2.46,-3.4617104458057417,0.4117647058823529,3.032797462544797,3.0445237388687096
1670.0,0,"0.0, 1.0, 1.0, 0.75732076, 0.8078088, 0.7396971, 0.7396971, 0.15146415, 0.25244024, 0.15850651, 0.052835505",0.5,False,1,-2.36,-3.406624923515454,0.5735294117647058,3.177528743993791,3.0445237388687096
1675.0,0,"1.0, 0.0, 0.0, 0.75732076, 0.8078088, 0.79253256, 0.79253256, 0.15146415, 0.25244024, 0.21134202, 0.10567101",0.5,False,1,-2.66,-3.3692936773396815,0.6086956521739131,2.73247448054689,3.150194749788047
1680.0,0,"1.0, 0.0, 1.0, 0.7068327, 0.75732076, 0.8453681, 0.8453681, 0.1009761, 0.1009761, 0.26417753, 0.26417753",0.5,False,1,-2.76,-3.3388289934726973,0.782608695652174,2.9134693305628896,3.1548896583849344
1685.0,0,"0.0, 1.0, 0.0, 0.75732076, 0.8078088, 0.79253256, 0.79253256, 0.05048805, 0.2019522, 0.26417753, 0.26417753",0.5,False,1,-3.07,-3.3253875437990623,0.782608695652174,2.5533152171102387,3.150194749788047
1690.0,0,"0.0, 1.0, 1.0, 0.75732076, 0.8078088, 0.79253256, 0.7396971, 0.15146415, 0.3029283, 0.15850651, 0.21134202",0.5,False,1,-3.05,-3.311618166609109,0.9130434782608695,2.720530469217619,3.0973592443283784
1695.0,0,"1.0, 0.0, 0.0, 0.75732076, 0.8078088, 0.8453681, 0.7396971, 0.2019522, 0.25244024, 0.26417753, 0.21134202",0.5,False,1,-3.62,-3.3270372582786534,0.8714285714285714,2.767242386827186,3.1501947497880476
1700.0,0,"1.0, 0.0, 1.0, 0.7068327, 0.7068327, 0.8453681, 0.79253256, 0.1009761, 0.15146415, 0.31701303, 0.26417753",0.5,False,1,-3.53,-3.3371853953647204,0.8142857142857143,3.3091185591019814,3.0515661017640405
1705.0,0,"0.0, 1.0, 0.0, 0.75732076, 0.75732076, 0.79253256, 0.7396971, 0.05048805, 0.1009761, 0.26417753, 0.15850651",0.5,False,1,-3.64,-3.352326125596484,0.5507246376811594,3.059420423273653,3.0468711931671533
1710.0,0,"0.0, 1.0, 1.0, 0.75732076, 0.8078088, 0.79253256, 0.7396971, 0.15146415, 0.25244024, 0.15850651, 0.10567101",0.5,False,1,-3.42,-3.3557098193166595,0.5285714285714286,3.1293645906848666,3.0973592443283784
1715.0,0,"1.0, 0.0, 0.0, 0.75732076, 0.75732076, 0.79253256, 0.7396971, 0.2019522, 0.15146415, 0.26417753, 0.10567101",0.5,False,1,-3.56,-3.3659243283508262,0.5294117647058824,2.865605939929433,3.0468711931671533
1720.0,0,"1.0, 0.0, 1.0, 0.7068327, 0.7068327, 0.8453681, 0.79253256, 0.1009761, 0.05048805, 0.31701303, 0.26417753",0.5,False,1,-3.57,-3.376128111933285,0.6521739130434783,3.176303945750604,3.0515661017640405
1725.0,0,"0.0, 1.0, 0.0, 0.75732076, 0.8078088, 0.79253256, 0.7396971, 0.05048805, 0.15146415, 0.26417753, 0.21134202",0.5,False,1,-3.7,-3.3923217063366207,0.6376811594202898,2.848261748473848,3.0973592443283784
1730.0,0,"0.0, 1.0, 1.0, 0.75732076, 0.8078088, 0.79253256, 0.7396971, 0.15146415, 0.25244024, 0.15850651, 0.10567101",0.5,False,1,-3.44,-3.3947056210197895,0.6285714285714286,3.043923075192037,3.0973592443283784
1735.0,0,"1.0, 0.0, 0.0, 0.75732076, 0.8078088, 0.79253256, 0.7396971, 0.2019522, 0.2019522, 0.15850651, 0.15850651",0.5,False,1,-3.61,-3.4054703399687996,0.5857142857142857,3.006131500698296,3.0973592443283784
1740.0,0,"1.0, 0.0, 1.0, 0.7068327, 0.75732076, 0.8453681, 0.79253256, 0.15146415, 0.15146415, 0.31701303, 0.15850651",0.5,False,1,-3.67,-3.4186968229703596,0.6811594202898551,2.9839689840649126,3.1020541529252657
1745.0,0,"0.0, 1.0, 0.0, 0.8078088, 0.8078088, 0.79253256, 0.7396971, 0.15146415, 0.15146415, 0.26417753, 0.15850651",0.5,False,1,-3.88,-3.4417619818218412,0.5797101449275363,2.5405688165841473,3.1478472954896035
1750.0,0,"0.0, 1.0, 1.0, 0.8078088, 0.8078088, 0.79253256, 0.7396971, 0.2019522, 0.25244024, 0.15850651, 0.052835505",0.5,False,1,-3.67,-3.453173882730749,0.647887323943662,3.0369645899114555,3.1478472954896035
1755.0,0,"1.0, 0.0, 0.0, 0.8078088, 0.8078088, 0.7396971, 0.79253256, 0.2019522, 0.25244024, 0.21134202, 0.10567101",0.5,False,1,-3.71,-3.466015188594211,0.6857142857142857,2.715497242266629,3.1478472954896035
1760.0,0,"1.0, 0.0, 1.0, 0.75732076, 0.75732076, 0.79253256, 0.8453681, 0.2019522, 0.15146415, 0.21134202, 0.36984855",0.5,False,1,-3.75,-3.4802144291645,0.8472222222222222,3.063130680191606,3.1525422040864908
1765.0,0,"0.0, 1.0, 0.0, 0.8078088, 0.8078088, 0.7396971, 0.79253256, 0.2019522, 0.25244024, 0.15850651, 0.26417753",0.5,False,1,-4.13,-3.512703707706275,0.8695652173913043,2.4249827924547716,3.1478472954896035
1770.0,0,"0.0, 1.0, 1.0, 0.8582969, 0.8078088, 0.7396971, 0.79253256, 0.4039044, 0.25244024, 0.10567101, 0.21134202",0.5,False,1,-4.16,-3.5450685223209613,1.0,2.6750087994467626,3.198335346650829
1775.0,0,"1.0, 0.0, 0.0, 0.8078088, 0.8078088, 0.79253256, 0.8453681, 0.3029283, 0.2019522, 0.10567101, 0.31701303",0.5,False,1,-4.58,-3.5968150962049132,0.9577464788732394,2.436532718486692,3.253518306408941
1780.0,0,"1.0, 0.0, 1.0, 0.75732076, 0.75732076, 0.8453681, 0.8453681, 0.2019522, 0.2019522, 0.26417753, 0.31701303",0.5,False,1,-4.66,-3.6499743413946675,1.0857142857142856,2.5042086502310164,3.20537770954616
1785.0,0,"0.0, 1.0, 0.0, 0.8078088, 0.8078088, 0.79253256, 0.79253256, 0.25244024, 0.2019522, 0.26417753, 0.26417753",0.5,False,1,-5.07,-3.7209756243249337,0.9428571428571428,2.5290996150657534,3.2006828009492723
1790.0,0,"0.0, 1.0, 1.0, 0.8078088, 0.8078088, 0.79253256, 0.7396971, 0.4039044, 0.25244024, 0.15850651, 0.21134202",0.5,False,1,-4.95,-3.782426843108687,0.9565217391304348,2.506085119551955,3.1478472954896035
