episode,cumulative_reward,average_cumulative_reward,mean_lane_density,mean_queue_length,avg_travel_time,avg_time_loss,avg_waiting_time,collisions,emergency_stops,emergency_braking
16,-28847.0,-28250.446417087813,2.7757707053829646,33.63333333333333,103.02355350742448,79.9,63.13,0.0,0.0,0.0
17,-27920.0,-27418.945280800952,2.7374043028848254,32.34722222222222,101.69081632653061,78.95,62.45,0.0,0.0,0.0
18,-27929.0,-27451.66166458431,2.7765942598902495,32.11527777777778,99.56685307574988,76.71,59.9,0.0,0.0,0.0
19,-30300.0,-29626.288715169656,2.930635946304538,35.31805555555555,107.31581658938691,84.27,66.76,0.0,0.0,0.0
20,-30178.0,-29630.163763625013,2.8573442053962315,35.225,106.31176770249618,83.46,66.47,0.0,0.0,0.0
21,-28526.0,-28072.81694519856,2.744383041605856,32.979166666666664,101.40173116089613,78.46,61.47,0.0,0.0,0.0
22,-30069.0,-29449.164180141455,2.85786742512035,34.68194444444445,106.12896622313204,83.21,65.31,0.0,0.0,0.0
23,-29377.0,-28751.894250246907,2.7459132880979387,34.0125,103.97338792221085,80.98,63.6,0.0,0.0,0.0
24,-29739.0,-29217.09566246618,2.868408236025808,34.25555555555555,106.09253578732107,83.28,65.69,0.0,0.0,0.0
25,-27464.0,-26989.98760741049,2.749030066440011,31.691666666666666,98.48652770716828,75.61,59.05,0.0,0.0,0.0
26,-29889.0,-29232.454899616176,2.8981697027419164,34.67916666666667,106.09979423868313,83.1,65.46,0.0,0.0,0.0
27,-29281.0,-28705.645773836626,2.831123256415107,33.9,104.07849133537206,81.23,63.45,0.0,0.0,0.0
28,-29579.0,-29121.290348795534,2.8175622714871422,34.109722222222224,104.30906313645622,81.47,63.85,0.0,0.0,0.0
29,-29867.0,-29271.558577245076,2.8406549112500485,34.49166666666667,106.20469627360899,83.27,65.4,0.0,0.0,0.0
30,-29693.0,-29085.351066742074,2.804032411786324,34.67916666666667,105.10133060388945,82.12,64.93,0.0,0.0,0.0
31,-28106.0,-27577.186200986343,2.768438688462753,32.74305555555556,100.45607763023493,77.65,61.39,0.0,0.0,0.0
32,-27569.0,-27095.438884330953,2.756827084184441,31.656944444444445,98.87951194712761,76.04,59.14,0.0,0.0,0.0
33,-29513.0,-28828.522776902377,2.8824208970664587,34.31944444444444,105.32972694487377,82.27,64.77,0.0,0.0,0.0
34,-29735.0,-29218.12371426163,2.848889247040894,34.63055555555555,106.94350282485875,84.06,66.88,0.0,0.0,0.0
35,-28910.0,-28429.97824083617,2.7513173637582877,33.24444444444445,102.46530612244898,79.61,62.42,0.0,0.0,0.0
36,-29346.0,-28739.555560603043,2.849143033052593,33.984722222222224,105.12954429083462,82.15,64.57,0.0,0.0,0.0
37,-29777.0,-29148.44939077969,2.791821790320264,34.75138888888889,105.21772540983606,82.19,65.02,0.0,0.0,0.0
38,-28905.0,-28408.568827693034,2.814538596604627,33.63611111111111,103.68622448979592,80.75,64.0,0.0,0.0,0.0
39,-26998.0,-26527.326550573584,2.7146333919755654,31.133333333333333,97.6305894308943,74.74,58.24,0.0,0.0,0.0
40,-30255.0,-29582.004225984925,2.869778762984423,35.077777777777776,106.91808346213293,83.97,66.26,0.0,0.0,0.0
41,-27581.0,-27078.966349926057,2.746958652999005,32.15833333333333,100.31881086622245,77.44,61.0,0.0,0.0,0.0
42,-28561.0,-28132.93097191268,2.759595581322951,33.03055555555556,101.81100356597045,78.93,62.05,0.0,0.0,0.0
43,-29460.0,-28846.749180045765,2.856347128043685,34.19861111111111,105.76714431934494,82.8,65.04,0.0,0.0,0.0
44,-29110.0,-28518.688039315264,2.777814186646968,33.790277777777774,103.4531490015361,80.38,63.3,0.0,0.0,0.0
45,-28993.0,-28491.558770655185,2.865895178139781,33.81527777777778,104.71443141254463,81.84,65.43,0.0,0.0,0.0
46,-27486.0,-27015.54446267492,2.742555019597786,31.540277777777778,98.57985757884029,75.68,58.71,0.0,0.0,0.0
47,-29750.0,-29073.375729439453,2.891775965244242,34.69861111111111,105.85677485832045,82.88,65.76,0.0,0.0,0.0
48,-30104.0,-29559.42508437137,2.9010134540421038,34.986111111111114,106.71713554987213,83.83,66.14,0.0,0.0,0.0
49,-28298.0,-27855.097835512253,2.7247673242252404,32.69444444444444,100.89562118126273,77.99,61.1,0.0,0.0,0.0
50,-29302.0,-28687.949358855312,2.8232504747720766,33.92777777777778,104.63050153531218,81.66,64.26,0.0,0.0,0.0
51,-29464.0,-28865.29109550305,2.799814694410894,34.34583333333333,104.53558627752176,81.52,64.28,0.0,0.0,0.0
52,-29103.0,-28603.429453793484,2.773203798106416,33.65833333333333,102.51530612244898,79.66,62.67,0.0,0.0,0.0
53,-27606.0,-27130.801004182387,2.7433515050117214,31.752777777777776,99.1204268292683,76.25,59.4,0.0,0.0,0.0
54,-30179.0,-29491.804287591898,2.9282263785391405,35.1125,107.06594538897475,83.96,66.32,0.0,0.0,0.0
55,-29286.0,-28724.635240112468,2.8181908078489317,34.09166666666667,104.77994858611825,81.78,64.58,0.0,0.0,0.0
56,-29027.0,-28567.21310574592,2.6913880499434315,33.62916666666667,103.07139214686384,80.12,62.97,0.0,0.0,0.0
57,-29587.0,-28964.036476664693,2.864739351199093,34.21805555555556,105.05783009211873,82.14,64.72,0.0,0.0,0.0
58,-28737.0,-28128.63322982305,2.7502974809222143,33.355555555555554,102.30926779313876,79.39,62.44,0.0,0.0,0.0
59,-28729.0,-28202.023534612385,2.807115197083024,33.334722222222226,101.53013278855975,78.57,62.08,0.0,0.0,0.0
60,-27971.0,-27501.799528209183,2.7486801718799403,32.24722222222222,99.92475851550584,77.04,60.24,0.0,0.0,0.0
61,-28961.0,-28282.01850382542,2.8344729678197167,33.62777777777778,103.76506955177743,80.72,63.5,0.0,0.0,0.0
62,-29805.0,-29248.36738351942,2.8692854508467467,34.605555555555554,105.4666327050433,82.52,65.2,0.0,0.0,0.0
63,-28567.0,-28094.426102397167,2.7849746252186725,32.95,102.62295918367347,79.72,62.52,0.0,0.0,0.0
64,-29936.0,-29311.15766750247,2.9053988088301246,34.7375,106.91956967213115,84.02,66.14,0.0,0.0,0.0
65,-29905.0,-29275.31624040694,2.756240850943074,34.62222222222222,105.43449334698056,82.42,64.76,0.0,0.0,0.0
66,-28759.0,-28275.971072992317,2.838260628375029,33.37083333333333,102.23508414074452,79.36,62.63,0.0,0.0,0.0
67,-27067.0,-26594.6142773944,2.7304629463800043,31.108333333333334,97.34247967479675,74.48,57.87,0.0,0.0,0.0
68,-30488.0,-29804.73918342016,2.8878179483652753,35.418055555555554,107.28026790314271,84.18,66.62,0.0,0.0,0.0
69,-30124.0,-29565.341428689182,2.8774096303825973,35.00277777777778,106.95709908069459,84.11,66.54,0.0,0.0,0.0
70,-29738.0,-29280.754106494278,2.8087571488026435,34.331944444444446,105.91590214067278,83.08,65.65,0.0,0.0,0.0
71,-29518.0,-28908.858483195596,2.805553206116907,34.040277777777774,105.7581799591002,82.77,64.68,0.0,0.0,0.0
72,-29927.0,-29323.246327203007,2.795606953311235,34.852777777777774,105.48286445012788,82.46,65.1,0.0,0.0,0.0
73,-28533.0,-28016.063040703688,2.811125739629687,33.17638888888889,103.40449438202248,80.5,63.89,0.0,0.0,0.0
74,-27780.0,-27295.17172195553,2.7625291262062293,32.043055555555554,99.6395526182003,76.7,59.89,0.0,0.0,0.0
75,-30607.0,-29895.989481433164,2.878135334850655,35.55555555555556,107.9763008758372,84.92,67.26,0.0,0.0,0.0
76,-29479.0,-28966.902800367545,2.8460771619891294,34.33888888888889,105.13846153846154,82.28,65.17,0.0,0.0,0.0
77,-28261.0,-27818.719924658497,2.7316131495193927,32.519444444444446,101.04279164544066,78.08,60.9,0.0,0.0,0.0
78,-29395.0,-28786.246001986918,2.8654529351710556,34.00833333333333,104.23285568065506,81.23,63.61,0.0,0.0,0.0
79,-29441.0,-28825.556997973883,2.7553755805058895,34.108333333333334,103.92268305171531,80.92,63.75,0.0,0.0,0.0
80,-28051.0,-27537.59100727895,2.757453433184475,32.46805555555556,101.87034201123022,78.92,62.42,0.0,0.0,0.0
81,-27408.0,-26928.071717892726,2.7650192339498623,31.56111111111111,98.3719512195122,75.47,58.9,0.0,0.0,0.0
82,-30429.0,-29751.978486632506,2.930700718921997,35.39861111111111,107.59093250901597,84.48,66.66,0.0,0.0,0.0
83,-28711.0,-28204.333404107198,2.7967527411104522,33.31111111111111,103.13978494623656,80.05,63.07,0.0,0.0,0.0
84,-28619.0,-28178.64583404077,2.7404659133187983,33.077777777777776,101.87264391237902,78.93,62.01,0.0,0.0,0.0
85,-30292.0,-29682.372617967427,2.8756938105202665,34.83611111111111,107.34254992319508,84.48,65.96,0.0,0.0,0.0
86,-29502.0,-28891.58203631855,2.7974411403663315,34.35138888888889,104.38248847926268,81.31,64.44,0.0,0.0,0.0
87,-30739.0,-30208.85564625554,2.8806773043449145,35.625,107.35426237876467,84.4,66.94,0.0,0.0,0.0
88,-27600.0,-27120.319760230297,2.736006406696558,31.747222222222224,98.66463414634147,75.97,59.04,0.0,0.0,0.0
89,-29899.0,-29234.219435150517,2.8908639723810117,34.80416666666667,106.44925296239052,83.24,65.82,0.0,0.0,0.0
90,-29393.0,-28881.56161008556,2.832644408190438,34.08611111111111,105.01223865374808,82.1,64.61,0.0,0.0,0.0
91,-28809.0,-28368.252531732644,2.753668474195588,33.24166666666667,102.04429735234216,79.06,62.12,0.0,0.0,0.0
92,-29299.0,-28695.017111667024,2.8385585827477247,33.790277777777774,104.71873404798366,81.78,64.12,0.0,0.0,0.0
93,-29455.0,-28845.268019488052,2.767373214300502,34.14861111111111,104.45905834186284,81.49,64.14,0.0,0.0,0.0
94,-29188.0,-28678.01999471462,2.870293568480378,33.86527777777778,105.07967313585291,82.19,65.25,0.0,0.0,0.0
95,-27578.0,-27107.7659926848,2.7277961720575794,31.855555555555554,98.8632435180478,75.99,59.38,0.0,0.0,0.0
96,-30281.0,-29578.079000378886,2.916509717099477,35.275,107.1334363730036,84.07,66.47,0.0,0.0,0.0
97,-30698.0,-30119.056640692706,2.915923714344845,35.605555555555554,108.52521650534895,85.65,67.55,0.0,0.0,0.0
98,-27480.0,-27033.26266087756,2.7138733266176884,31.68888888888889,98.9714722363729,76.12,59.65,0.0,0.0,0.0
99,-29622.0,-29008.440916525036,2.872662292673943,34.30833333333333,106.25357142857143,83.38,65.56,0.0,0.0,0.0
