step,option,action,obs,termination_prob,should_terminate,greedy_option,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density
265.0,1,3,"0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.7396971, 0.79253256, 1.0, 1.0, 0.79253256, 0.79253256, 1.0, 1.0, 0.0, 0.21134202, 1.0, 1.0, 0.10567101, 0.31701303",1.0,True,0,-141.56,-82.01863390102278,96.43055555555556,1.406452746285724,7.117294822120465
270.0,0,0,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.79253256, 0.7396971, 1.0, 1.0, 0.8453681, 0.7396971, 1.0, 1.0, 0.26417753, 0.10567101, 1.0, 1.0, 0.26417753, 0.21134202",1.0,True,1,-145.2,-85.17770220597164,99.09027777777777,1.3220704902332636,7.117294822120465
275.0,1,2,"0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.7396971, 0.79253256, 1.0, 1.0, 0.79253256, 0.7396971, 1.0, 1.0, 0.21134202, 0.10567101, 1.0, 1.0, 0.26417753, 0.10567101",1.0,True,1,-149.27,-88.38231709567305,102.3986013986014,1.3656607243745635,7.0644593166607965
280.0,1,3,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.6868616, 0.8453681, 1.0, 1.0, 0.79253256, 0.79253256, 1.0, 1.0, 0.15850651, 0.26417753, 1.0, 1.0, 0.10567101, 0.26417753",1.0,True,1,-152.97,-91.61170124088939,102.94520547945206,1.488790412668677,7.117294822120465
285.0,1,3,"0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.7396971, 0.79253256, 1.0, 1.0, 0.79253256, 0.7396971, 1.0, 1.0, 0.052835505, 0.21134202, 1.0, 1.0, 0.21134202, 0.21134202",1.0,True,0,-157.09,-94.88561617884491,107.74825174825175,1.323199921507094,7.0644593166607965
290.0,0,0,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.79253256, 0.7396971, 1.0, 1.0, 0.8453681, 0.7396971, 1.0, 1.0, 0.15850651, 0.15850651, 1.0, 1.0, 0.21134202, 0.15850651",1.0,True,1,-160.55,-98.16883536990267,108.1027397260274,1.3904936431268622,7.117294822120465
295.0,1,2,"0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.7396971, 0.7396971, 1.0, 1.0, 0.79253256, 0.79253256, 1.0, 1.0, 0.15850651, 0.10567101, 1.0, 1.0, 0.21134202, 0.10567101",1.0,True,1,-164.55,-101.48789360140754,112.96503496503496,1.3421375356743843,7.0644593166607965
300.0,1,3,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.7396971, 0.79253256, 1.0, 1.0, 0.7396971, 0.8453681, 1.0, 1.0, 0.10567101, 0.26417753, 1.0, 1.0, 0.21134202, 0.21134202",1.0,True,1,-168.31,-104.82899892133715,114.1448275862069,1.4726012256158925,7.117294822120465
305.0,1,3,"0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.79253256, 0.7396971, 1.0, 1.0, 0.79253256, 0.79253256, 1.0, 1.0, 0.10567101, 0.21134202, 1.0, 1.0, 0.21134202, 0.21134202",1.0,True,0,-172.38,-108.20654897527028,118.36363636363636,1.3302212406921812,7.117294822120465
310.0,0,0,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.8453681, 0.7396971, 1.0, 1.0, 0.8453681, 0.79253256, 1.0, 1.0, 0.26417753, 0.10567101, 1.0, 1.0, 0.31701303, 0.10567101",1.0,True,1,-176.26,-111.60922152650676,120.27083333333333,1.2400892475274532,7.222965833039803
315.0,1,2,"0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.79253256, 0.79253256, 1.0, 1.0, 0.79253256, 0.79253256, 1.0, 1.0, 0.21134202, 0.15850651, 1.0, 1.0, 0.26417753, 0.10567101",1.0,True,1,-180.31,-115.04426045018141,122.84722222222223,1.200378473234279,7.170130327580134
320.0,1,3,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.79253256, 0.8453681, 1.0, 1.0, 0.79253256, 0.8453681, 1.0, 1.0, 0.26417753, 0.31701303, 1.0, 1.0, 0.15850651, 0.21134202",1.0,True,1,-184.05,-118.49454742767233,123.83561643835617,1.2623444293718002,7.2758013384994715
325.0,1,3,"0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.79253256, 0.79253256, 1.0, 1.0, 0.79253256, 0.79253256, 1.0, 1.0, 0.15850651, 0.26417753, 1.0, 1.0, 0.21134202, 0.26417753",1.0,True,0,-188.28,-121.9838200562887,128.23611111111111,1.243158551187838,7.170130327580134
330.0,0,0,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.8453681, 0.7396971, 1.0, 1.0, 0.8453681, 0.7396971, 1.0, 1.0, 0.21134202, 0.15850651, 1.0, 1.0, 0.26417753, 0.10567101",1.0,True,1,-192.07,-125.48812905347427,130.76388888888889,1.2968557410143657,7.170130327580134
335.0,1,2,"0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.79253256, 0.79253256, 1.0, 1.0, 0.79253256, 0.79253256, 1.0, 1.0, 0.21134202, 0.21134202, 1.0, 1.0, 0.21134202, 0.15850651",1.0,True,1,-196.12,-129.01972260080055,133.40972222222223,1.1986944163096134,7.170130327580134
340.0,1,3,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.79253256, 0.8453681, 1.0, 1.0, 0.79253256, 0.8453681, 1.0, 1.0, 0.15850651, 0.36984855, 1.0, 1.0, 0.15850651, 0.26417753",1.0,True,1,-199.99,-132.56823647076052,133.33333333333334,1.278351493026816,7.2758013384994715
345.0,1,3,"0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.79253256, 0.79253256, 1.0, 1.0, 0.79253256, 0.79253256, 1.0, 1.0, 0.26417753, 0.21134202, 1.0, 1.0, 0.31701303, 0.26417753",1.0,True,0,-204.12,-136.1458246472225,138.80555555555554,1.1775290351583838,7.170130327580134
350.0,0,0,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.8453681, 0.7396971, 1.0, 1.0, 0.8453681, 0.79253256, 1.0, 1.0, 0.26417753, 0.15850651, 1.0, 1.0, 0.31701303, 0.15850651",1.0,True,1,-207.79,-139.72803341486136,140.41379310344828,1.1989835435687972,7.222965833039803
355.0,1,2,"0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.79253256, 0.79253256, 1.0, 1.0, 0.79253256, 0.79253256, 1.0, 1.0, 0.26417753, 0.21134202, 1.0, 1.0, 0.26417753, 0.10567101",1.0,True,1,-211.85,-143.33413174411828,143.97222222222223,1.1654211492918987,7.170130327580134
