step,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density
3165.0,-15.29,-12.107988539507033,6.092592592592593,4.4553657674881615,1.565129578113556
3170.0,-15.85,-12.29508911253168,2.8703703703703702,4.566338563761095,2.565129578113556
3175.0,-16.51,-12.505834656905096,1.6140350877192982,5.307260114437129,2.6661056876182556
3180.0,-15.52,-12.65654292405984,1.6271186440677967,4.279457787939604,1.6661056876182556
3185.0,-13.02,-12.674715777856848,1.3220338983050848,3.6847023869474973,2.6156176328659058
3190.0,-9.53,-12.517479988964006,1.9833333333333334,4.80578364653261,2.3126893043518066
3195.0,-10.33,-12.408105989515805,1.6101694915254237,4.075050404265061,1.3126893043518066
3200.0,-10.55,-12.315200690040013,0.8448275862068966,3.958274655635031,2.4136654138565063
3205.0,-10.72,-12.235440655538012,1.4444444444444444,4.698458486848725,2.565129578113556
3210.0,-11.29,-12.188168622761111,2.6,4.651889647978648,2.7165937423706055
3215.0,-12.21,-12.189260191623054,4.268656716417911,4.4202499101661346,2.918545961380005
3220.0,-13.59,-12.259297182041902,6.6923076923076925,4.423195283547956,2.918545961380005
3225.0,-15.35,-12.413832322939806,9.73015873015873,4.329155589473821,2.918545961380005
3230.0,-17.25,-12.655640706792816,13.163934426229508,4.181964596710767,2.918545961380005
3235.0,-19.15,-12.980358671453175,16.83050847457627,4.035277194546012,2.918545961380005
3240.0,-21.05,-13.383840737880515,21.125,3.7941878809695635,2.918545961380005
3245.0,-22.95,-13.862148700986488,25.90566037735849,3.425075850811717,2.918545961380005
3250.0,-24.85,-14.411541265937162,31.26,2.9969020306542653,2.918545961380005
3255.0,-26.75,-15.028464202640304,34.372549019607845,3.265936181979722,2.918545961380005
3260.0,-28.65,-15.709540992508288,38.09803921568628,3.406445930958686,2.918545961380005
3265.0,-30.55,-16.451563942882874,42.66,3.2246688763222267,2.918545961380005
3270.0,-32.45,-17.25148574573873,46.46,3.1131702480766483,2.918545961380005
3275.0,-31.57,-17.967411458451792,39.19230769230769,3.315913648659806,1.8175698518753052
3280.0,-27.74,-18.4560408855292,27.576923076923077,3.839782246581014,2.6156176328659058
3285.0,-26.15,-18.84073884125274,16.28301886792453,4.311465851601392,1.514641523361206
3290.0,-26.66,-19.2317018991901,7.096153846153846,5.080792236481865,2.514641523361206
3295.0,-24.51,-19.495616804230593,0.6481481481481481,4.3631444887671185,1.514641523361206
3300.0,-19.99,-19.520335964019065,0.896551724137931,4.259483925663492,2.464153468608856
3305.0,-20.51,-19.56981916581811,0.8166666666666667,3.175813778283162,1.6156176328659058
3310.0,-20.82,-19.632328207527205,0.847457627118644,3.6037653432043237,2.6156176328659058
3315.0,-21.15,-19.708211797150845,1.625,4.225435928633864,2.7165937423706055
3320.0,-21.88,-19.816801207293302,2.8823529411764706,4.372383545296046,2.817569851875305
3325.0,-22.99,-19.975461146928637,4.818181818181818,4.211838976692321,2.918545961380005
3330.0,-24.63,-20.208188089582205,7.53125,4.450273464003768,2.918545961380005
3335.0,-26.5,-20.52277868510309,10.619047619047619,4.488815291959715,2.918545961380005
3340.0,-28.4,-20.916639750847935,13.85483870967742,4.552118297654742,2.918545961380005
3345.0,-30.3,-21.38580776330554,17.19672131147541,4.6636534789478095,2.918545961380005
3350.0,-32.2,-21.92651737514026,21.0,4.312673699632858,2.918545961380005
3355.0,-34.1,-22.53519150638325,25.07017543859649,3.934486764492805,2.918545961380005
3360.0,-36.0,-23.208431931064087,29.98148148148148,3.3484781320498427,2.918545961380005
3365.0,-34.38,-23.767010334510882,27.884615384615383,2.6362358199560174,1.8175698518753052
3370.0,-29.44,-24.050659817785338,20.84,3.7478013621287385,2.6156176328659058
3375.0,-22.35,-23.96562682689607,14.313725490196079,5.128751869295964,2.3126893043518066
3380.0,-22.83,-23.908845485551268,5.469387755102041,4.734151028054989,1.3126893043518066
3385.0,-22.74,-23.850403211273704,0.5510204081632653,5.135436868814866,2.4136654138565063
3390.0,-23.15,-23.815383050710018,1.6538461538461537,5.972438697342323,2.514641523361206
3395.0,-24.02,-23.825613898174517,3.185185185185185,5.340879326195982,2.7165937423706055
3400.0,-25.23,-23.89583320326579,5.051724137931035,4.568157951976047,2.918545961380005
3405.0,-23.66,-23.8840415431025,5.446428571428571,3.846622573752935,1.8175698518753052
3410.0,-19.14,-23.646839465947377,4.357142857142857,4.5533115101177595,2.6156176328659058
3415.0,-18.63,-23.395997492650007,3.3773584905660377,3.658952186428208,1.565129578113556
3420.0,-19.15,-23.183697618017504,1.5740740740740742,4.715042281283741,2.565129578113556
3425.0,-19.79,-23.014012737116627,1.8076923076923077,5.023780958211099,2.6661056876182556
3430.0,-20.67,-22.896812100260796,3.3333333333333335,4.2929376327596875,2.817569851875305
3435.0,-21.88,-22.845971495247756,5.769230769230769,3.1214513317409773,2.918545961380005
3440.0,-19.95,-22.701172920485366,6.163265306122449,2.5537414074458304,1.8175698518753052
3445.0,-15.33,-22.332614274461097,4.957446808510638,3.930107582747513,2.6156176328659058
3450.0,-10.86,-21.75898356073804,3.6458333333333335,5.827622580605876,2.3126893043518066
3455.0,-6.99,-21.020534382701136,2.0208333333333335,6.775558595263111,2.0602490305900574
3460.0,-6.08,-20.273507663566075,0.14583333333333334,6.526679385692742,1.1107370853424072
3465.0,-6.05,-19.562332280387768,0.52,6.168561185350461,2.262201249599457
3470.0,-5.12,-18.84021566636838,0.509090909090909,5.0999466671641445,1.3631773591041565
3475.0,-4.09,-18.10270488304996,0.8,4.40762354049324,2.3631773591041565
3480.0,-4.55,-17.425069638897458,0.640625,3.30977972584867,1.565129578113556
3485.0,-4.91,-16.799316156952585,0.8769230769230769,3.1093561642390584,2.6156176328659058
3490.0,-5.44,-16.231350349104954,1.7164179104477613,3.850837688645149,2.7165937423706055
3495.0,-5.37,-15.688282831649705,1.681159420289855,3.25068078978871,1.7165937423706055
3500.0,-4.45,-15.126368690067219,1.537313432835821,3.3901682439033665,2.6156176328659058
3505.0,-4.41,-14.590550255563857,1.25,3.192025700601143,1.514641523361206
3510.0,-4.74,-14.098022742785663,0.7058823529411765,3.2863699419443617,2.514641523361206
3515.0,-4.86,-13.636121605646379,0.9558823529411765,3.714782509442227,2.6156176328659058
3520.0,-4.81,-13.19481552536406,1.0579710144927537,3.2882224725524245,1.6661056876182556
3525.0,-3.84,-12.727074749095857,0.9852941176470589,3.573810775566459,2.565129578113556
3530.0,-3.9,-12.285721011641064,1.8059701492537314,3.6895317418986693,2.3126893043518066
3535.0,-4.46,-11.89443496105901,1.6470588235294117,3.5034598059736775,1.2622012495994568
3540.0,-4.7,-11.534713213006059,1.0895522388059702,3.477798945315842,2.3631773591041565
3545.0,-4.96,-11.205977552355755,1.6417910447761195,3.908976897775433,2.464153468608856
3550.0,-5.69,-10.930178674737967,2.417910447761194,3.980055637783218,2.6661056876182556
3555.0,-6.28,-10.697669741001068,3.710144927536232,4.206723240559701,2.918545961380005
3560.0,-7.35,-10.530286253951013,5.840579710144928,4.337538739573171,2.918545961380005
3565.0,-8.84,-10.445771941253462,8.803030303030303,4.345537903645085,2.918545961380005
3570.0,-10.54,-10.450483344190788,11.861538461538462,4.3842431386022716,2.918545961380005
3575.0,-12.31,-10.54345917698125,15.015625,4.038511878279598,2.918545961380005
3580.0,-14.21,-10.726786218132187,17.439393939393938,4.189242318417271,2.918545961380005
3585.0,-14.75,-10.927946907225577,16.2,4.053370073629619,1.8175698518753052
3590.0,-13.23,-11.043049561864297,13.566666666666666,4.221594819274257,2.565129578113556
3595.0,-11.66,-11.073897083771081,9.982456140350877,4.5411227181421365,2.3126893043518066
3600.0,-12.4,-11.140202229582528,3.5789473684210527,4.462606911953761,1.3126893043518066
3605.0,-12.58,-11.2121921181034,0.6610169491525424,4.528536305442703,2.4136654138565063
3610.0,-12.73,-11.28808251219823,1.3934426229508197,4.582646288731093,2.514641523361206
3615.0,-12.12,-11.329678386588318,1.2238805970149254,3.5995834392020845,1.6661056876182556
3620.0,-10.36,-11.281194467258903,1.0289855072463767,3.367856478045576,2.6156176328659058
3625.0,-10.34,-11.234134743895957,0.8656716417910447,2.935831063414721,1.565129578113556
3630.0,-10.75,-11.209928006701158,0.7878787878787878,3.32313756346024,2.565129578113556
3635.0,-11.12,-11.2054316063661,1.3134328358208955,3.699608870490941,2.6661056876182556
3640.0,-10.6,-11.175160026047793,1.3571428571428572,2.988230377651251,1.6661056876182556
3645.0,-8.86,-11.059402024745403,1.2173913043478262,3.4703325892075148,2.6156176328659058
3650.0,-9.73,-10.99293192350813,1.173913043478261,2.8783267946077946,1.6156176328659058
3655.0,-10.38,-10.962285327332724,1.161764705882353,2.792030966386047,2.6156176328659058
3660.0,-10.76,-10.952171060966087,1.5714285714285714,3.4040589207932874,2.7165937423706055
3665.0,-10.14,-10.911562507917782,1.5571428571428572,2.989046636100592,1.7165937423706055
3670.0,-8.27,-10.779484382521893,1.3529411764705883,3.207376654750776,2.6156176328659058
3675.0,-9.12,-10.696510163395798,1.1571428571428573,2.6563238706344925,1.7165937423706055
3680.0,-9.75,-10.649184655226009,1.2571428571428571,2.949860261986419,2.7165937423706055
3685.0,-10.18,-10.625725422464708,1.5285714285714285,3.643901493119964,2.7165937423706055
3690.0,-11.08,-10.648439151341472,2.914285714285714,3.833653334929834,2.817569851875305
3695.0,-10.47,-10.639517193774399,3.0588235294117645,3.5287888784824126,1.8175698518753052
3700.0,-8.42,-10.528541334085677,2.6323529411764706,3.7473578043623252,2.6156176328659058
3705.0,-9.56,-10.480114267381392,2.272727272727273,2.8275921200626257,1.6156176328659058
3710.0,-10.19,-10.465608554012322,1.5909090909090908,3.185724880066239,2.6156176328659058
3715.0,-9.24,-10.404328126311706,0.4857142857142857,3.2054620799438736,1.6156176328659058
3720.0,-7.51,-10.259611719996121,0.5142857142857142,3.236568738112849,2.464153468608856
3725.0,-7.88,-10.140631133996315,0.4411764705882353,3.016748944344683,1.565129578113556
3730.0,-8.02,-10.034599577296499,0.5882352941176471,3.156001036937492,2.565129578113556
3735.0,-8.36,-9.950869598431673,1.3768115942028984,3.76463824110001,2.6661056876182556
3740.0,-8.07,-9.856826118510089,1.4714285714285715,3.174672601762432,1.6661056876182556
3745.0,-6.93,-9.710484812584584,1.25,3.55596810350674,2.6156176328659058
3750.0,-6.7,-9.559960571955354,0.9850746268656716,3.192469894923432,1.514641523361206
3755.0,-7.12,-9.437962543357585,0.7205882352941176,3.4915165712824185,2.514641523361206
3760.0,-6.79,-9.305564416189705,0.5735294117647058,2.6711926233442926,1.514641523361206
3765.0,-5.56,-9.11828619538022,0.7536231884057971,2.88338318058142,2.464153468608856
3770.0,-5.97,-8.960871885611208,0.7285714285714285,2.6442393070889323,1.6156176328659058
3775.0,-6.16,-8.820828291330647,0.782608695652174,2.7310866014160924,2.6156176328659058
3780.0,-5.96,-8.677786876764115,0.6857142857142857,2.7347927705894746,1.6156176328659058
3785.0,-4.53,-8.470397532925908,0.7,2.8358932448498284,2.464153468608856
3790.0,-4.84,-8.288877656279613,0.5652173913043478,2.6775676048016566,1.565129578113556
3795.0,-4.67,-8.107933773465632,0.463768115942029,2.9980362572355075,2.565129578113556
3800.0,-4.73,-7.939037084792351,1.2608695652173914,3.4261889726835117,2.6661056876182556
3805.0,-5.35,-7.809585230552733,2.4,4.01667974509717,2.7670817971229553
3810.0,-6.37,-7.737605969025096,4.279411764705882,4.366878193095618,2.918545961380005
3815.0,-7.78,-7.739725670573841,6.641791044776119,4.671671115951614,2.918545961380005
3820.0,-9.52,-7.8287393870451485,9.692307692307692,4.595792620871695,2.918545961380005
3825.0,-11.38,-8.006302417692892,12.8125,4.335530581341497,2.918545961380005
3830.0,-13.27,-8.269487296808247,15.303030303030303,4.486135873802134,2.918545961380005
3835.0,-15.17,-8.614512931967834,18.46153846153846,4.403653009230786,2.918545961380005
3840.0,-17.07,-9.037287285369443,21.71875,4.260378547833215,2.918545961380005
3845.0,-18.97,-9.53392292110097,23.939393939393938,4.502286892867411,2.918545961380005
3850.0,-20.87,-10.10072677504592,27.23076923076923,4.337012630434253,2.918545961380005
3855.0,-22.77,-10.734190436293625,30.153846153846153,4.287258850749327,2.918545961380005
3860.0,-24.67,-11.430980914478944,33.59375,4.20515106799251,2.918545961380005
3865.0,-26.57,-12.187931868754996,36.5625,4.207807276623475,2.918545961380005
3870.0,-26.04,-12.880535275317245,31.630769230769232,4.070603249420697,1.8175698518753052
3875.0,-23.56,-13.414508511551382,22.446153846153845,4.341192740864476,2.6156176328659058
3880.0,-22.84,-13.885783085973811,14.846153846153847,3.8060729250753282,1.514641523361206
3885.0,-23.4,-14.36149393167512,5.875,3.420680127337338,2.514641523361206
3890.0,-22.03,-14.744919235091363,0.4852941176470588,3.1307998249678675,1.514641523361206
3895.0,-18.93,-14.954173273336794,0.6901408450704225,3.199503370184492,2.514641523361206
3900.0,-18.5,-15.131464609669955,0.6231884057971014,2.986707465205569,1.565129578113556
3905.0,-18.7,-15.309891379186457,0.7352941176470589,3.0089126127459496,2.565129578113556
3910.0,-19.0,-15.494396810227133,1.5072463768115942,3.507991483596149,2.6661056876182556
3915.0,-17.96,-15.617676969715776,1.463768115942029,3.2595140551470356,1.6661056876182556
3920.0,-14.18,-15.545793121229986,1.25,3.5442357355447847,2.565129578113556
3925.0,-13.95,-15.466003465168486,0.9420289855072463,3.1502687016617728,1.565129578113556
3930.0,-14.39,-15.41220329191006,0.7536231884057971,3.2954249763004495,2.565129578113556
3935.0,-14.61,-15.372093127314557,1.1764705882352942,3.666315872391032,2.6156176328659058
3940.0,-13.33,-15.269988470948828,1.1428571428571428,3.267845610984492,1.6661056876182556
3945.0,-10.3,-15.021489047401387,1.0434782608695652,3.473827079994204,2.6156176328659058
3950.0,-10.07,-14.773914595031318,0.927536231884058,3.123432791681071,1.565129578113556
3955.0,-10.48,-14.559218865279753,0.8970588235294118,3.1742238454450695,2.565129578113556
3960.0,-10.76,-14.369257922015764,1.3333333333333333,3.6484435299508267,2.6661056876182556
3965.0,-11.41,-14.221295025914976,2.5217391304347827,4.001734377282,2.7670817971229553
3970.0,-12.52,-14.136230274619226,4.447761194029851,4.210218242849968,2.918545961380005
3975.0,-14.02,-14.130418760888265,6.954545454545454,4.190241683920279,2.9592729806900024
3980.0,-15.92,-14.219897822843851,9.818181818181818,4.140770745072803,2.9592729806900024
3985.0,-17.86,-14.40190293170166,12.96923076923077,4.216786847467027,2.9592729806900024
3990.0,-19.81,-14.672307785116576,16.21875,4.250977143392182,2.9592729806900024
3995.0,-21.76,-15.026692395860746,18.96923076923077,4.4688439920104175,2.9592729806900024
4000.0,-23.71,-15.460857776067707,22.3125,4.324745614036851,2.9592729806900024
4005.0,-25.66,-15.97081488726432,25.359375,4.231679255781923,2.9592729806900024
4010.0,-27.61,-16.552774142901104,27.96923076923077,4.273755407015929,2.9592729806900024
4015.0,-29.57,-17.20363543575605,32.46774193548387,4.026360101672082,2.9592729806900024
4020.0,-31.52,-17.919453663968245,35.61290322580645,4.170244370227111,2.9592729806900024
4025.0,-30.07,-18.52698098076983,32.583333333333336,3.563837516861921,1.868057906627655
4030.0,-25.11,-18.85613193173134,24.21311475409836,3.993561972578705,2.6661056876182556
4035.0,-24.69,-19.147825335144773,16.305084745762713,3.332861167621122,1.6156176328659058
4040.0,-25.37,-19.458934068387535,7.642857142857143,3.4765809304378372,2.6156176328659058
4045.0,-25.94,-19.782987364968157,1.8571428571428572,4.715280769506393,2.6661056876182556
4050.0,-26.87,-20.137337996719747,3.607142857142857,4.846754814809444,2.7670817971229553
4055.0,-28.18,-20.53947109688376,6.090909090909091,3.8620911165318916,2.918545961380005
4060.0,-29.86,-21.005497542039567,9.862745098039216,2.9807410988191942,2.918545961380005
4065.0,-31.73,-21.541722664937588,14.978260869565217,2.085436378909597,2.918545961380005
4070.0,-33.63,-22.146136531690708,19.533333333333335,2.0961554193014504,2.918545961380005
4075.0,-35.53,-22.81532970510617,24.86046511627907,1.4975456510401606,2.918545961380005
4080.0,-37.43,-23.54606321985086,29.976190476190474,1.2023179819078436,2.918545961380005
4085.0,-39.33,-24.335260058858317,33.69767441860465,1.4684458603053314,2.918545961380005
4090.0,-37.61,-24.998997055915403,30.348837209302324,1.9553973221478567,1.8175698518753052
4095.0,-33.39,-25.41854720311963,21.558139534883722,3.5528658036854024,2.6156176328659058
4100.0,-32.96,-25.795619842963646,14.761904761904763,4.079170661156925,1.565129578113556
4105.0,-33.67,-26.18933885081546,7.365853658536586,4.063070473551514,2.565129578113556
4110.0,-34.3,-26.594871908274687,2.1315789473684212,2.8324400186586423,2.6661056876182556
4115.0,-35.19,-27.02462831286095,4.358974358974359,2.1819774907172818,2.7670817971229553
4120.0,-36.36,-27.491396897217903,6.833333333333333,1.5647580408337163,2.918545961380005
4125.0,-37.85,-28.00932705235701,9.909090909090908,1.7555415530543819,2.918545961380005
4130.0,-39.67,-28.592360699739157,13.391304347826088,2.169741202073126,2.918545961380005
4135.0,-41.56,-29.240742664752197,17.866666666666667,1.7854430643502364,2.918545961380005
4140.0,-43.46,-29.951705531514584,21.608695652173914,2.017099318791481,2.918545961380005
4145.0,-45.36,-30.722120254938854,24.163265306122447,2.663362651915438,2.918545961380005
4150.0,-47.26,-31.54901424219191,29.869565217391305,2.149338302469796,2.918545961380005
4155.0,-49.16,-32.42956353008231,34.75555555555555,1.9510272099888466,2.918545961380005
4160.0,-47.17,-33.1665853535782,29.851063829787233,2.1553920412884455,1.8175698518753052
4165.0,-41.1,-33.56325608589929,20.367346938775512,3.8071888749002425,2.6156176328659058
4170.0,-40.13,-33.89159328160432,14.12,4.60163881840809,1.565129578113556
4175.0,-40.76,-34.2350136175241,6.934782608695652,4.369333490536296,2.565129578113556
4180.0,-41.38,-34.5922629366479,1.8695652173913044,4.44700735399293,2.6661056876182556
4185.0,-38.22,-34.7736497898155,1.9772727272727273,3.7582815051901517,1.6661056876182556
4190.0,-31.3,-34.59996730032472,1.4090909090909092,4.2612145480132355,2.6156176328659058
4195.0,-28.1,-34.274968935308486,0.9069767441860465,4.875543109007218,1.514641523361206
4200.0,-28.67,-33.99472048854306,1.205128205128205,4.283091301775606,2.514641523361206
4205.0,-29.23,-33.75648446411591,1.9487179487179487,3.7435021797982633,2.6156176328659058
4210.0,-26.11,-33.374160240910115,1.8837209302325582,3.6195551966493995,1.6661056876182556
4215.0,-19.07,-32.65895222886461,1.0222222222222221,3.9433329492005247,2.6156176328659058
4220.0,-17.65,-31.908504617421375,0.75,4.172635042844501,1.565129578113556
4225.0,-18.3,-31.228079386550306,1.2439024390243902,4.013545081456825,2.565129578113556
4230.0,-14.97,-30.415175417222788,0.8809523809523809,4.181609319392328,1.565129578113556
4235.0,-8.46,-29.31741664636165,0.29545454545454547,5.064763118748464,2.4136654138565063
4240.0,-8.69,-28.286045814043565,0.2765957446808511,4.665453333481227,1.565129578113556
4245.0,-9.07,-27.325243523341385,0.7954545454545454,4.675423834853357,2.565129578113556
4250.0,-9.67,-26.442481347174315,2.090909090909091,4.067516328344012,2.6661056876182556
4255.0,-10.55,-25.647857279815597,4.186046511627907,3.0431218572362204,2.7670817971229553
4260.0,-11.75,-24.952964415824813,6.818181818181818,2.1326458220761184,2.918545961380005
4265.0,-13.33,-24.37181619503357,10.386363636363637,1.9790610185487472,2.918545961380005
4270.0,-15.2,-23.913225385281894,14.976744186046512,1.6152875135546974,2.918545961380005
4275.0,-17.1,-23.572564116017798,18.954545454545453,1.9074955140571932,2.918545961380005
4280.0,-16.15,-23.201435910216908,17.02173913043478,2.2027816275330316,1.8175698518753052
4285.0,-12.77,-22.679864114706064,12.733333333333333,3.5043993661731236,2.6156176328659058
4290.0,-9.27,-22.00937090897076,8.511111111111111,5.1551981837392145,2.3126893043518066
4295.0,-7.19,-21.26840236352222,3.9761904761904763,6.613659725785665,2.0097609758377075
4300.0,-7.11,-20.56048224534611,0.02564102564102564,6.285733925376172,1.1107370853424072
4305.0,-6.96,-19.8804581330788,0.5675675675675675,6.207015020787071,2.262201249599457
4310.0,-7.44,-19.258435226424858,1.75,5.0686643963909335,2.514641523361206
4315.0,-8.28,-18.709513465103615,3.642857142857143,3.4539144954910177,2.7165937423706055
4320.0,-8.19,-18.183537791848437,3.8095238095238093,1.90803488764059,1.8175698518753052
4325.0,-7.04,-17.626360902256014,2.697674418604651,2.974186407960194,2.6156176328659058
4330.0,-7.32,-17.11104285714321,2.142857142857143,3.784008769759693,1.565129578113556
4335.0,-7.95,-16.65299071428605,1.9487179487179487,3.5315206169082685,2.565129578113556
4340.0,-8.52,-16.246341178571747,2.024390243902439,3.7824072022604907,2.6661056876182556
4345.0,-9.36,-15.902024119643158,3.883720930232558,3.283914850950386,2.7670817971229553
4350.0,-10.57,-15.635422913661,6.1063829787234045,2.9587951635667085,2.918545961380005
4355.0,-12.11,-15.459151767977948,9.0,3.1641837384890605,2.918545961380005
4360.0,-13.99,-15.385694179579051,13.104166666666666,2.570479521764616,2.9592729806900024
4365.0,-15.94,-15.413409470600099,17.91304347826087,1.9684651828689652,2.9592729806900024
4370.0,-17.89,-15.537238997070094,21.229166666666668,2.281988094595327,2.9592729806900024
4375.0,-17.88,-15.65437704721659,18.9,2.950429627364731,1.868057906627655
4380.0,-15.81,-15.66215819485576,14.979591836734693,3.54287836174435,2.6661056876182556
4385.0,-15.93,-15.67555028511297,9.938775510204081,3.4035787383716927,1.6156176328659058
4390.0,-16.6,-15.721772770857322,5.787234042553192,4.049853120736459,2.6156176328659058
4395.0,-17.21,-15.796184132314457,1.8,4.017139037919375,2.6661056876182556
4400.0,-18.05,-15.908874925698733,3.6666666666666665,3.157861151902357,2.7670817971229553
4405.0,-17.1,-15.968431179413797,3.8636363636363638,2.195695638248228,1.8175698518753052
4410.0,-14.18,-15.879009620443105,3.0,3.5358992647768,2.6156176328659058
4415.0,-11.14,-15.64205913942095,2.357142857142857,5.642090791824779,2.3126893043518066
4420.0,-11.52,-15.435956182449901,1.5,5.2241589970140785,1.3126893043518066
4425.0,-11.88,-15.258158373327404,0.8461538461538461,5.337204879656371,2.4136654138565063
4430.0,-10.97,-15.043750454661033,0.8048780487804879,4.59297777045277,1.4641534686088562
4435.0,-8.6,-14.72156293192798,0.37209302325581395,4.708910609327279,2.4136654138565063
4440.0,-8.19,-14.39498478533158,0.14,4.942789661119825,1.565129578113556
4445.0,-8.4,-14.095235546065,0.6444444444444445,4.349049570622484,2.565129578113556
4450.0,-7.41,-13.76097376876175,0.7391304347826086,3.3925571230973994,1.565129578113556
4455.0,-5.26,-13.335925080323662,0.8936170212765957,4.574435375644078,2.464153468608856
4460.0,-4.22,-12.880128826307478,0.08333333333333333,4.313718402119405,1.514641523361206
4465.0,-4.18,-12.445122384992104,0.5555555555555556,4.743972527638291,2.514641523361206
4470.0,-3.34,-11.989866265742497,0.5434782608695652,4.789990890646257,1.514641523361206
4475.0,-1.66,-11.473372952455373,0.5106382978723404,5.815429869598456,2.4136654138565063
4480.0,-1.2,-10.959704304832604,0.04,4.85280996965743,1.514641523361206
4485.0,-1.36,-10.479719089590972,0.6086956521739131,4.6922748941274,2.514641523361206
4490.0,-1.27,-10.019233135111422,0.7111111111111111,3.8755726600952767,1.514641523361206
4495.0,-1.09,-9.572771478355852,0.7674418604651163,3.9579627703355538,2.4136654138565063
4500.0,-1.03,-9.14563290443806,1.3181818181818181,4.80542840620709,2.3126893043518066
4505.0,-0.96,-8.736351259216157,0.0,5.038722859458223,1.3126893043518066
4510.0,-0.75,-8.337033696255348,0.55,5.367272074034905,2.4136654138565063
4515.0,-1.34,-7.987182011442581,1.951219512195122,5.113413842744395,2.514641523361206
4520.0,-2.25,-7.700322910870451,4.071428571428571,3.393742366008896,2.7165937423706055
4525.0,-3.5,-7.4903067653269275,6.5777777777777775,2.468420694739591,2.918545961380005
4530.0,-4.46,-7.33879142706058,7.441860465116279,1.7412471493810366,1.8175698518753052
4535.0,-4.53,-7.198351855707551,6.0,3.2737732363881196,2.565129578113556
4540.0,-5.4,-7.108434262922174,4.2444444444444445,4.553175162847956,1.565129578113556
4545.0,-6.08,-7.057012549776065,2.5,4.536816006444833,2.565129578113556
4550.0,-6.69,-7.038661922287262,2.0238095238095237,3.795191548877947,2.6661056876182556
4555.0,-7.63,-7.0682288261728985,4.068181818181818,3.230681134971461,2.7670817971229553
4560.0,-8.88,-7.158817384864253,6.586956521739131,2.4587303807455823,2.918545961380005
4565.0,-10.44,-7.322876515621041,10.431818181818182,1.8665992980006778,2.918545961380005
4570.0,-11.17,-7.515232689839989,10.659090909090908,1.8557448764349311,1.8175698518753052
4575.0,-10.58,-7.668471055347989,8.181818181818182,3.1245381315283898,2.6156176328659058
4580.0,-10.93,-7.831547502580589,5.065217391304348,3.9715002694829518,1.565129578113556
4585.0,-11.63,-8.02147012745156,2.8666666666666667,4.494990044664337,2.565129578113556
4590.0,-12.3,-8.23539662107898,2.0,4.155071728544402,2.6661056876182556
4595.0,-13.18,-8.48262679002503,3.911111111111111,3.4923963652960173,2.7670817971229553
4600.0,-14.37,-8.77699545052378,6.555555555555555,2.145188990463182,2.918545961380005
4605.0,-15.93,-9.13464567799759,9.955555555555556,1.8843221101434116,2.918545961380005
4610.0,-17.77,-9.56641339409771,13.73913043478261,2.134875406433297,2.918545961380005
4615.0,-17.99,-9.987592724392824,13.931818181818182,1.8759976429684344,1.8175698518753052
4620.0,-15.5,-10.263213088173183,10.25,3.5349182209599848,2.565129578113556
4625.0,-16.34,-10.567052433764523,5.888888888888889,4.486982218175862,1.565129578113556
4630.0,-17.05,-10.891199812076298,3.116279069767442,4.529084855281009,2.565129578113556
4635.0,-17.7,-11.231639821472482,2.1956521739130435,4.5530689619712295,2.6661056876182556
4640.0,-18.63,-11.601557830398857,4.311111111111111,3.4264991919779955,2.7670817971229553
4645.0,-17.91,-11.916979938878914,4.282608695652174,1.9122363630192118,1.8175698518753052
4650.0,-15.5,-12.096130941934968,3.25,3.467398975304295,2.6661056876182556
4655.0,-14.61,-12.221824394838219,2.4489795918367347,4.687746026453333,1.565129578113556
4660.0,-15.13,-12.367233175096308,1.6818181818181819,4.390296428807734,2.565129578113556
4665.0,-15.69,-12.533371516341491,1.7045454545454546,4.373792901049779,2.6156176328659058
4670.0,-16.54,-12.733702940524417,3.7209302325581395,3.194657476838718,2.7165937423706055
4675.0,-17.76,-12.985017793498194,6.409090909090909,2.165456523092785,2.918545961380005
4680.0,-19.26,-13.298766903823285,9.6,2.030217525963439,2.918545961380005
4685.0,-21.07,-13.68732855863212,13.326086956521738,2.118652025351985,2.918545961380005
4690.0,-22.97,-14.151462130700512,17.085106382978722,2.3158455005403544,2.918545961380005
4695.0,-24.87,-14.687389024165487,21.58695652173913,2.3011171665914145,2.918545961380005
4700.0,-26.77,-15.291519572957212,25.717391304347824,2.235460864145484,2.918545961380005
4705.0,-28.67,-15.96044359430935,31.204545454545453,1.7730135289948359,2.918545961380005
4710.0,-30.57,-16.69092141459388,33.255319148936174,2.4972089718774906,2.918545961380005
4715.0,-32.47,-17.479875343864187,37.297872340425535,2.482931893058684,2.918545961380005
4720.0,-34.37,-18.324381576670977,38.86,3.134317664165664,2.918545961380005
4725.0,-36.27,-19.22166249783743,41.8235294117647,3.350263924275138,2.918545961380005
4730.0,-34.89,-20.005079372945556,38.36734693877551,2.579436394421879,1.8175698518753052
4735.0,-30.23,-20.51632540429828,29.043478260869566,2.882307709286541,2.6156176328659058
4740.0,-28.14,-20.897509134083364,16.666666666666668,4.228410279039085,1.514641523361206
4745.0,-28.49,-21.277133677379197,5.955555555555556,5.205644878622782,2.514641523361206
4750.0,-26.01,-21.513776993510238,0.45454545454545453,4.446914714205362,1.514641523361206
4755.0,-21.02,-21.489088143834724,0.4523809523809524,4.592911729376663,2.4136654138565063
