step,option,action,obs,termination_prob,should_terminate,greedy_option,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density
125.0,1,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.42268404, 0.63402605, 0.63402605, 0.79253256, 0.36984855, 0.42268404, 0.26417753, 0.7396971, 0.36984855, 0.63402605, 0.052835505, 0.31701303, 0.36984855, 0.36984855, 0.0, 0.36984855",0.9952971339225769,True,0,-23.3,-7.784722024283918,21.9247311827957,3.094483755972442,4.279675942233181
130.0,0,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.47551954, 0.63402605, 0.63402605, 0.8453681, 0.42268404, 0.47551954, 0.36984855, 0.8453681, 0.36984855, 0.63402605, 0.052835505, 0.36984855, 0.36984855, 0.42268404, 0.0, 0.42268404",1.0,True,0,-24.98,-8.644485923069722,22.06,2.9930307918561643,4.702359985910531
135.0,0,2,"0.0, 0.0, 0.0, 1.0, 1.0, 0.52835506, 0.63402605, 0.63402605, 0.79253256, 0.47551954, 0.47551954, 0.52835506, 0.79253256, 0.42268404, 0.63402605, 0.21134202, 0.21134202, 0.36984855, 0.42268404, 0.21134202, 0.31701303",1.0,True,1,-26.4,-9.532261626916235,23.405940594059405,2.8882590807090507,4.8608665022895385
140.0,1,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.5811906, 0.6868616, 0.7396971, 0.6868616, 0.52835506, 0.5811906, 0.63402605, 0.6868616, 0.47551954, 0.63402605, 0.36984855, 0.21134202, 0.42268404, 0.47551954, 0.26417753, 0.31701303",7.475293386960402e-06,False,1,-27.86,-10.448648545570423,23.706422018348626,3.084133065811044,5.125044029587883
145.0,1,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.63402605, 0.6868616, 0.8982036, 0.52835506, 0.63402605, 0.5811906, 0.79253256, 0.5811906, 0.5811906, 0.6868616, 0.52835506, 0.10567101, 0.47551954, 0.52835506, 0.47551954, 0.15850651",3.419455242692493e-05,False,1,-30.19,-11.4357161182919,24.756521739130434,3.1009148510213986,5.336386051426559
150.0,1,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.63402605, 0.6868616, 0.9510391, 0.52835506, 0.63402605, 0.5811906, 0.8982036, 0.5811906, 0.47551954, 0.6868616, 0.6868616, 0.0, 0.36984855, 0.5811906, 0.5811906, 0.052835505",7.4239919740648475e-06,False,1,-30.91,-12.409430312377305,21.482456140350877,2.3516449635039423,5.494892567805566
155.0,1,1,"1.0, 0.0, 0.0, 0.0, 1.0, 0.52835506, 0.7396971, 1.0, 0.63402605, 0.52835506, 0.63402605, 0.9510391, 0.6868616, 0.21134202, 0.6868616, 0.79253256, 0.15850651, 0.26417753, 0.5811906, 0.7396971, 0.21134202",1.0,True,1,-29.82,-13.27995879675844,19.10169491525424,2.139561922924647,5.702359985910531
160.0,1,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.47551954, 0.7396971, 1.0, 0.6868616, 0.5811906, 0.5811906, 1.0, 0.79253256, 0.052835505, 0.5811906, 1.0, 0.31701303, 0.10567101, 0.47551954, 0.9510391, 0.42268404",0.9999984502792358,True,0,-30.06,-14.118960856920516,14.891666666666667,1.8159266007835935,5.85699189855583
165.0,0,2,"0.0, 1.0, 0.0, 0.0, 1.0, 0.47551954, 0.6868616, 1.0, 0.79253256, 0.5811906, 0.42268404, 1.0, 0.8982036, 0.21134202, 0.36984855, 1.0, 0.47551954, 0.21134202, 0.21134202, 1.0, 0.63402605",1.0,True,1,-27.95,-14.810512814074489,10.78688524590164,1.9052736097635568,5.85699189855583
170.0,1,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.5811906, 0.52835506, 1.0, 0.8982036, 0.5811906, 0.36984855, 1.0, 0.9510391, 0.31701303, 0.15850651, 1.0, 0.6868616, 0.42268404, 0.0, 1.0, 0.7396971",1.0,True,0,-27.26,-15.432987173370764,10.959677419354838,1.9553517713183368,5.909827404015498
