episode,cumulative_reward,average_cumulative_reward,mean_waiting_time,mean_speed,mean_lane_density
73,-112.09,-133.67172164203984,92.73106684171104,1.9402220534708718,5.9537495597041215
74,-177.93,-164.7701209720032,81.95992320327885,1.930407857786196,5.8530207819654825
75,-240.1,-241.87175957166596,138.291566641971,1.9638285966449835,5.829358224727017
76,-150.75,-172.63906446010498,147.52876053012758,1.8910410351459934,5.9875695667488555
77,-298.22,-295.6661403176176,111.92101404099203,1.9562362914601037,5.8976632617118705
78,-147.58,-167.4633047956443,190.60057665836865,1.9303088877234125,5.882745685100388
79,-149.72,-215.88435299233873,240.67495552216994,1.9070131546242273,5.882291651990137
80,-130.65,-146.19643930980254,122.91392795910234,1.9470830166353095,5.83223670306446
81,-241.77,-311.1197242768105,91.8821538147643,1.929486106258433,5.868638605142656
82,-139.27,-173.00599940479066,82.42214904143778,1.9331934125034462,5.8274727016555135
83,-132.06,-133.3983982795334,134.75078856825382,1.9549402555338393,5.829821415991548
84,-259.63,-272.46668263995673,129.67371228241583,1.8858983484433995,5.932982740401551
85,-141.81,-182.35369719338013,108.92387902710942,1.9190495472210969,5.87105283550546
86,-151.99,-179.719575990517,156.39164469747936,1.9590856057196213,5.806622402254316
87,-161.82,-146.39971459740477,158.23796456289125,1.9366212656054644,5.955211694258542
88,-310.17,-309.5649639810962,179.79438321076483,1.9342330216200152,5.911269813314548
89,-121.97,-114.32395646366365,114.05090683959031,1.9423360014524993,5.857773864036633
90,-95.32,-102.04114023975919,113.86474892137069,1.9843181177347746,5.706788657978161
91,-201.01,-240.05703260261447,98.24126104914855,1.9072908858221471,5.842249031349067
92,-187.06,-201.22381199970445,123.94715324669383,1.94829376205463,5.945912997534344
93,-351.2,-341.38500110921285,89.22831228789212,1.9330088464966775,5.896362803804157
94,-354.91,-349.7574024581761,108.62421914450678,1.935667945131625,5.8837615357520265
95,-274.99,-281.5706107106858,176.28689286882147,1.9305575935542392,5.915584008453681
96,-298.74,-309.4858919663483,73.14071212768653,1.9561973823590724,5.835278971468828
97,-374.57,-378.5972714432777,75.90219144208501,1.939045327617827,5.968970764353647
98,-309.75,-311.65517358461125,135.36005115924135,1.9441315057877064,5.919724903134908
99,-187.86,-206.2085439942277,92.8009086153207,1.9185182697439827,5.835861570975696
