step,option,action,obs,termination_prob,should_terminate,greedy_option,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density
1205.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.8453681, 0.52835506, 1.0, 1.0, 0.8982036, 0.5811906, 1.0, 1.0, 0.47551954, 0.10567101, 1.0, 1.0, 0.52835506, 0.10567101, 1.0, 1.0",,True,0,-69.47,-62.313873289888086,21.669014084507044,1.978855167004552,6.853117294822121
1210.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.9510391, 0.52835506, 0.9510391, 1.0, 0.9510391, 0.52835506, 0.9510391, 1.0, 0.63402605, 0.052835505, 0.8453681, 1.0, 0.7396971, 0.052835505, 0.8453681, 1.0",,True,0,-70.97,-62.746679625393675,21.02112676056338,1.7801985597564907,6.8608665022895385
1215.0,0,3,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.63402605, 0.8453681, 1.0, 1.0, 0.5811906, 0.79253256, 1.0, 0.8453681, 0.15850651, 0.63402605, 1.0, 0.8982036, 0.15850651, 0.5811906, 1.0",,True,0,-70.29,-63.12384564412399,20.921985815602838,1.7515365314949085,6.853117294822121
1220.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.7396971, 0.6868616, 1.0, 1.0, 0.7396971, 0.6868616, 1.0, 1.0, 0.36984855, 0.36984855, 1.0, 1.0, 0.31701303, 0.31701303, 1.0",,True,0,-69.98,-63.46665336191779,20.380281690140844,1.972730073971313,6.853117294822121
1225.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.8982036, 0.5811906, 1.0, 1.0, 0.8453681, 0.52835506, 1.0, 1.0, 0.47551954, 0.15850651, 1.0, 1.0, 0.47551954, 0.10567101, 1.0",,True,0,-69.76,-63.7813206938219,20.830985915492956,2.0270337786280694,6.853117294822121
1230.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.9510391, 0.42268404, 1.0, 1.0, 0.9510391, 0.36984855, 1.0, 1.0, 0.63402605, 0.0, 1.0, 1.0, 0.63402605, 0.0, 1.0",,True,0,-69.87,-64.0857546591308,22.742857142857144,2.0624099436688805,6.6946107784431135
1235.0,0,3,"0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.52835506, 0.9510391, 1.0, 1.0, 0.47551954, 0.9510391, 1.0, 0.8453681, 0.052835505, 0.8453681, 1.0, 0.8453681, 0.0, 0.8453681",,True,0,-71.41,-64.45196692617425,23.535714285714285,1.6193811041856658,6.905952800281789
1240.0,0,0,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.63402605, 0.8453681, 1.0, 1.0, 0.5811906, 0.8453681, 1.0, 0.9510391, 0.21134202, 0.5811906, 1.0, 1.0, 0.15850651, 0.5811906",,True,0,-71.91,-64.82486857986554,22.65714285714286,1.515123201106569,6.905952800281789
1245.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.7396971, 0.6868616, 1.0, 1.0, 0.6868616, 0.6868616, 1.0, 1.0, 0.36984855, 0.36984855, 1.0, 1.0, 0.26417753, 0.36984855",,True,0,-70.2,-65.09362515087226,22.638297872340427,1.8013500214389622,6.800281789362451
1250.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.8982036, 0.5811906, 1.0, 1.0, 0.8453681, 0.5811906, 1.0, 1.0, 0.47551954, 0.15850651, 1.0, 1.0, 0.47551954, 0.10567101",,True,0,-70.74,-65.37594389332864,22.027972027972027,2.0148548498661643,6.90595280028179
1255.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.9510391, 1.0, 0.9510391, 0.52835506, 0.9510391, 1.0, 0.9510391, 0.52835506, 0.8453681, 1.0, 0.6868616, 0.0, 0.8453681, 1.0, 0.6868616, 0.0",,True,0,-71.09,-65.66164669866221,21.092198581560282,1.76168787510682,6.8608665022895385
1260.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.8453681, 1.0, 1.0, 0.63402605, 0.8453681, 1.0, 1.0, 0.63402605, 0.5811906, 1.0, 0.8982036, 0.10567101, 0.5811906, 1.0, 0.8453681, 0.15850651",,True,0,-71.78,-65.9675643637291,20.225352112676056,1.787510137154049,6.958788305741458
1265.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.6868616, 1.0, 1.0, 0.7396971, 0.6868616, 1.0, 1.0, 0.7396971, 0.36984855, 1.0, 1.0, 0.31701303, 0.36984855, 1.0, 1.0, 0.31701303",,True,0,-70.75,-66.20668614554263,20.56338028169014,1.8341112099945487,6.853117294822121
1270.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.52835506, 1.0, 1.0, 0.8453681, 0.5811906, 1.0, 1.0, 0.8982036, 0.15850651, 1.0, 1.0, 0.47551954, 0.10567101, 1.0, 1.0, 0.47551954",,True,0,-71.25,-66.4588518382655,20.412587412587413,2.031713896304526,6.853117294822121
1275.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.52835506, 0.9510391, 1.0, 0.9510391, 0.52835506, 0.9510391, 1.0, 0.9510391, 0.052835505, 0.8453681, 1.0, 0.63402605, 0.052835505, 0.8453681, 1.0, 0.63402605",,True,0,-72.35,-66.75340924635222,19.588652482269502,1.8485868742323008,6.8608665022895385
1280.0,0,0,"0.0, 1.0, 0.0, 0.0, 1.0, 0.63402605, 0.79253256, 1.0, 0.9510391, 0.63402605, 0.79253256, 1.0, 1.0, 0.21134202, 0.5811906, 1.0, 0.8453681, 0.15850651, 0.5811906, 1.0, 0.8982036",,True,0,-70.22,-66.92673878403461,18.851063829787233,1.807969922173766,6.804156393096161
1285.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.7396971, 0.6868616, 1.0, 1.0, 0.79253256, 0.6868616, 1.0, 1.0, 0.36984855, 0.36984855, 1.0, 1.0, 0.36984855, 0.36984855, 1.0, 1.0",,True,0,-70.71,-67.11590184483288,18.97902097902098,1.9817858688915153,6.905952800281789
1290.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.79253256, 0.52835506, 1.0, 1.0, 0.8982036, 0.52835506, 1.0, 1.0, 0.52835506, 0.15850651, 1.0, 1.0, 0.52835506, 0.10567101, 1.0, 1.0",,True,0,-69.12,-67.21610675259123,19.281690140845072,2.0418236352540258,6.747446283902782
1295.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.9510391, 0.52835506, 0.9510391, 1.0, 0.9510391, 0.47551954, 0.9510391, 1.0, 0.6868616, 0.052835505, 0.8453681, 1.0, 0.6868616, 0.0, 0.8453681, 1.0",,True,0,-70.7,-67.39030141496167,18.609929078014183,1.9231044390279473,6.80803099682987
1300.0,0,1,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.63402605, 0.8453681, 1.0, 1.0, 0.5811906, 0.8453681, 1.0, 0.8982036, 0.21134202, 0.5811906, 1.0, 0.9510391, 0.15850651, 0.5811906, 1.0",,True,0,-71.09,-67.57528634421358,18.24822695035461,1.751918401867696,6.905952800281789
1305.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.7396971, 0.6868616, 1.0, 1.0, 0.7396971, 0.6868616, 1.0, 1.0, 0.36984855, 0.36984855, 1.0, 1.0, 0.31701303, 0.36984855, 1.0",,True,0,-69.63,-67.6780220270029,18.795774647887324,2.0055724390561904,6.853117294822121
1310.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.8982036, 0.52835506, 1.0, 1.0, 0.8982036, 0.52835506, 1.0, 1.0, 0.52835506, 0.15850651, 1.0, 1.0, 0.47551954, 0.15850651, 1.0",,True,0,-69.96,-67.79212092565275,19.37062937062937,2.0059746746206675,6.853117294822121
1315.0,0,3,"0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.9510391, 0.52835506, 0.9510391, 1.0, 0.9510391, 0.52835506, 0.9510391, 1.0, 0.6868616, 0.052835505, 0.8453681, 1.0, 0.6868616, 0.052835505, 0.8453681",,True,0,-71.53,-67.97901487937011,18.771428571428572,1.6439422948794593,6.8608665022895385
1320.0,0,2,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.63402605, 0.8453681, 1.0, 1.0, 0.63402605, 0.8453681, 1.0, 0.8982036, 0.21134202, 0.5811906, 1.0, 0.8453681, 0.21134202, 0.5811906",,True,0,-71.85,-68.1725641354016,18.281690140845072,1.7635645002528402,6.958788305741458
1325.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.6868616, 0.6868616, 1.0, 1.0, 0.7396971, 0.6868616, 1.0, 1.0, 0.36984855, 0.31701303, 1.0, 1.0, 0.36984855, 0.36984855",,True,0,-70.07,-68.26743592863151,18.80851063829787,1.7776082612381385,6.800281789362451
1330.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.79253256, 0.52835506, 1.0, 1.0, 0.8982036, 0.5811906, 1.0, 1.0, 0.52835506, 0.10567101, 1.0, 1.0, 0.52835506, 0.15850651",,True,0,-69.61,-68.33456413219994,19.335664335664337,1.9600386991471437,6.800281789362452
1335.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.9510391, 1.0, 0.8982036, 0.52835506, 0.9510391, 1.0, 0.9510391, 0.52835506, 0.8453681, 1.0, 0.6868616, 0.0, 0.8453681, 1.0, 0.7396971, 0.0",,True,0,-71.1,-68.47283592558995,18.9645390070922,1.750361064199507,6.80803099682987
1340.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.8453681, 1.0, 1.0, 0.63402605, 0.79253256, 1.0, 1.0, 0.63402605, 0.5811906, 1.0, 0.8982036, 0.21134202, 0.5811906, 1.0, 0.8982036, 0.15850651",,True,0,-70.4,-68.56919412931045,18.23611111111111,1.8499560869987353,6.905952800281789
1345.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.6868616, 1.0, 1.0, 0.79253256, 0.6868616, 1.0, 1.0, 0.6868616, 0.36984855, 1.0, 1.0, 0.36984855, 0.36984855, 1.0, 1.0, 0.31701303",,True,0,-69.98,-68.63973442284491,19.006993006993007,1.9403119106263549,6.85311729482212
1350.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.52835506, 1.0, 1.0, 0.8453681, 0.52835506, 1.0, 1.0, 0.8453681, 0.10567101, 1.0, 1.0, 0.52835506, 0.10567101, 1.0, 1.0, 0.47551954",,True,0,-68.55,-68.63524770170265,19.333333333333332,1.9747716110341917,6.747446283902782
1355.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.52835506, 0.9510391, 1.0, 0.9510391, 0.52835506, 0.9510391, 1.0, 0.9510391, 0.052835505, 0.8453681, 1.0, 0.7396971, 0.052835505, 0.8453681, 1.0, 0.63402605",,True,0,-70.65,-68.73598531661752,19.17142857142857,1.719221267747847,6.8608665022895385
1360.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.63402605, 0.79253256, 1.0, 1.0, 0.63402605, 0.8453681, 1.0, 0.9510391, 0.15850651, 0.5811906, 1.0, 0.8982036, 0.21134202, 0.5811906, 1.0, 0.8453681",,True,0,-69.99,-68.79868605078663,18.659574468085108,1.7025317777191684,6.85699189855583
1365.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.79253256, 0.6868616, 1.0, 1.0, 0.6868616, 0.6868616, 1.0, 1.0, 0.31701303, 0.36984855, 1.0, 1.0, 0.36984855, 0.36984855, 1.0, 1.0",,True,0,-69.65,-68.8412517482473,19.176056338028168,1.7970327552762768,6.85311729482212
1370.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.8982036, 0.52835506, 1.0, 1.0, 0.8453681, 0.5811906, 1.0, 1.0, 0.47551954, 0.15850651, 1.0, 1.0, 0.52835506, 0.10567101, 1.0, 1.0",,True,0,-69.41,-68.86968916083494,19.256944444444443,2.05569401133525,6.853117294822121
1375.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.9510391, 0.52835506, 0.9510391, 1.0, 0.9510391, 0.52835506, 0.9510391, 1.0, 0.6868616, 0.0, 0.8453681, 1.0, 0.6868616, 0.052835505, 0.8453681, 1.0",,True,0,-71.06,-68.97920470279318,18.823943661971832,1.7740854139480535,6.8608665022895385
1380.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.63402605, 0.8453681, 1.0, 1.0, 0.63402605, 0.79253256, 1.0, 0.8982036, 0.15850651, 0.5811906, 1.0, 0.8453681, 0.15850651, 0.5811906, 1.0",,True,0,-70.53,-69.05674446765352,18.408450704225352,1.6543857868662764,6.905952800281789
1385.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.79253256, 0.6868616, 1.0, 1.0, 0.6868616, 0.6868616, 1.0, 1.0, 0.31701303, 0.31701303, 1.0, 1.0, 0.31701303, 0.36984855, 1.0",,True,0,-70.29,-69.11840724427084,18.669014084507044,1.732059764663533,6.85311729482212
1390.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.8982036, 0.5811906, 1.0, 1.0, 0.79253256, 0.52835506, 1.0, 1.0, 0.47551954, 0.15850651, 1.0, 1.0, 0.47551954, 0.15850651, 1.0",,True,0,-70.16,-69.17048688205729,19.711267605633804,1.9210807868784816,6.800281789362452
1395.0,0,3,"0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.9510391, 0.52835506, 0.9510391, 1.0, 0.9510391, 0.52835506, 0.9510391, 1.0, 0.6868616, 0.0, 0.8453681, 1.0, 0.63402605, 0.0, 0.8453681",,True,0,-70.68,-69.24596253795443,18.64788732394366,1.7748566596307644,6.8608665022895385
1400.0,0,1,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.63402605, 0.8453681, 1.0, 1.0, 0.5811906, 0.8453681, 1.0, 0.8453681, 0.21134202, 0.5811906, 1.0, 0.8453681, 0.15850651, 0.5811906",,True,0,-71.26,-69.34666441105671,18.64748201438849,1.6068021290625745,6.905952800281789
1405.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.7396971, 0.6868616, 1.0, 1.0, 0.6868616, 0.6868616, 1.0, 1.0, 0.31701303, 0.36984855, 1.0, 1.0, 0.31701303, 0.36984855",,True,0,-70.11,-69.38483119050386,19.00709219858156,1.9168353170375796,6.800281789362451
1410.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.8453681, 0.5811906, 1.0, 1.0, 0.79253256, 0.52835506, 1.0, 1.0, 0.47551954, 0.10567101, 1.0, 1.0, 0.52835506, 0.15850651",,True,0,-70.03,-69.41708963097867,19.368794326241133,1.9411130134699774,6.747446283902782
1415.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.9510391, 1.0, 0.9510391, 0.52835506, 0.9510391, 1.0, 0.8982036, 0.52835506, 0.8453681, 1.0, 0.63402605, 0.0, 0.8453681, 1.0, 0.63402605, 0.0",,True,0,-70.55,-69.47373514942973,18.742857142857144,1.7143777372462827,6.80803099682987
1420.0,0,1,"1.0, 0.0, 0.0, 0.0, 1.0, 0.8453681, 1.0, 1.0, 0.63402605, 0.8453681, 1.0, 0.9510391, 0.63402605, 0.5811906, 1.0, 0.8982036, 0.15850651, 0.5811906, 1.0, 0.8453681, 0.21134202",,True,0,-71.11,-69.55554839195824,17.993006993006993,1.7672328027247606,6.909827404015498
1425.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.7396971, 1.0, 1.0, 0.7396971, 0.6868616, 1.0, 1.0, 0.6868616, 0.36984855, 1.0, 0.9510391, 0.31701303, 0.36984855, 1.0, 1.0, 0.36984855",,True,0,-70.95,-69.62527097236033,18.760563380281692,1.8943098181931042,6.853117294822121
1430.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.5811906, 1.0, 1.0, 0.8453681, 0.5811906, 1.0, 1.0, 0.79253256, 0.15850651, 1.0, 1.0, 0.52835506, 0.10567101, 1.0, 1.0, 0.52835506",,True,0,-70.9,-69.68900742374231,19.319148936170212,2.0560137635365203,6.800281789362452
1435.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.5811906, 0.9510391, 1.0, 0.9510391, 0.52835506, 0.9510391, 1.0, 0.8982036, 0.10567101, 0.8453681, 1.0, 0.63402605, 0.052835505, 0.8453681, 1.0, 0.63402605",,True,0,-72.1,-69.80955705255519,18.771428571428572,1.7339621791914892,6.860866502289539
1440.0,0,2,"0.0, 1.0, 0.0, 0.0, 1.0, 0.6868616, 0.8453681, 1.0, 1.0, 0.63402605, 0.8453681, 1.0, 1.0, 0.26417753, 0.5811906, 1.0, 0.8982036, 0.21134202, 0.5811906, 1.0, 0.79253256",,True,0,-72.79,-69.95857919992743,18.239436619718308,1.661186644180035,7.011623811201128
1445.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.7396971, 0.6868616, 1.0, 1.0, 0.79253256, 0.6868616, 1.0, 1.0, 0.36984855, 0.36984855, 1.0, 1.0, 0.42268404, 0.36984855, 1.0, 1.0",,True,0,-71.65,-70.04315023993105,18.846153846153847,1.8274292042768172,6.905952800281789
1450.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.8453681, 0.52835506, 1.0, 1.0, 0.8982036, 0.5811906, 1.0, 1.0, 0.5811906, 0.15850651, 1.0, 1.0, 0.5811906, 0.15850651, 1.0, 1.0",,True,0,-71.7,-70.12599272793449,19.6993006993007,1.9338394774567775,6.853117294822121
1455.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.9510391, 0.52835506, 0.9510391, 1.0, 0.9510391, 0.52835506, 0.9510391, 1.0, 0.7396971, 0.0, 0.8453681, 1.0, 0.7396971, 0.052835505, 0.8453681, 1.0",,True,0,-72.53,-70.24619309153775,19.0354609929078,1.8719405800733318,6.8608665022895385
1460.0,0,1,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.63402605, 0.8453681, 1.0, 1.0, 0.5811906, 0.79253256, 1.0, 0.8453681, 0.21134202, 0.5811906, 1.0, 0.8453681, 0.15850651, 0.5811906, 1.0",,True,0,-72.1,-70.33888343696086,18.74468085106383,1.7302094015109541,6.853117294822121
1465.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.7396971, 0.6868616, 1.0, 1.0, 0.7396971, 0.6868616, 1.0, 1.0, 0.36984855, 0.36984855, 1.0, 1.0, 0.31701303, 0.36984855, 1.0",,True,0,-71.91,-70.4174392651128,19.302816901408452,1.8774920395945616,6.853117294822121
1470.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.8453681, 0.5811906, 1.0, 1.0, 0.8453681, 0.5811906, 1.0, 1.0, 0.52835506, 0.15850651, 1.0, 1.0, 0.52835506, 0.15850651, 1.0",,True,0,-72.88,-70.54056730185717,20.077464788732396,1.8875748719344403,6.853117294822121
1475.0,0,3,"0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.9510391, 0.52835506, 0.9510391, 1.0, 0.8982036, 0.52835506, 0.9510391, 1.0, 0.6868616, 0.052835505, 0.8453681, 1.0, 0.6868616, 0.0, 0.8453681",,True,0,-72.59,-70.6430389367643,19.37142857142857,1.788034041739907,6.80803099682987
1480.0,0,0,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.5811906, 0.8453681, 1.0, 1.0, 0.63402605, 0.8453681, 1.0, 0.8982036, 0.21134202, 0.5811906, 1.0, 0.8453681, 0.15850651, 0.5811906",,True,0,-73.19,-70.77038698992608,18.60839160839161,1.8118751092741425,6.905952800281789
1485.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.7396971, 0.6868616, 1.0, 1.0, 0.7396971, 0.6868616, 1.0, 1.0, 0.36984855, 0.36984855, 1.0, 1.0, 0.31701303, 0.36984855",,True,0,-71.9,-70.82686764042977,19.345070422535212,1.8804573895205734,6.853117294822121
1490.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.8453681, 0.5811906, 1.0, 1.0, 0.8453681, 0.52835506, 1.0, 1.0, 0.52835506, 0.15850651, 1.0, 1.0, 0.52835506, 0.10567101",,True,0,-71.77,-70.87402425840827,19.739436619718308,1.9950386006694805,6.800281789362451
1495.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.9510391, 1.0, 0.9510391, 0.52835506, 0.9510391, 1.0, 0.9510391, 0.52835506, 0.8453681, 1.0, 0.63402605, 0.0, 0.8453681, 1.0, 0.6868616, 0.052835505",,True,0,-72.39,-70.94982304548786,18.943661971830984,1.7497039680567035,6.8608665022895385
1500.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.8453681, 1.0, 1.0, 0.63402605, 0.8453681, 1.0, 1.0, 0.63402605, 0.5811906, 1.0, 0.8982036, 0.15850651, 0.5811906, 1.0, 0.8453681, 0.15850651",,True,0,-72.38,-71.02133189321347,18.32867132867133,1.704660479216104,6.958788305741458
1505.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.6868616, 1.0, 1.0, 0.7396971, 0.6868616, 1.0, 1.0, 0.7396971, 0.31701303, 1.0, 1.0, 0.31701303, 0.36984855, 1.0, 1.0, 0.31701303",,True,0,-70.99,-71.01976529855278,18.454545454545453,1.873260094499817,6.853117294822121
1510.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.5811906, 1.0, 1.0, 0.8453681, 0.5811906, 1.0, 1.0, 0.79253256, 0.10567101, 1.0, 1.0, 0.47551954, 0.15850651, 1.0, 1.0, 0.5811906",,True,0,-71.9,-71.06377703362514,19.52857142857143,1.8432606496457733,6.800281789362452
1515.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.52835506, 0.9510391, 1.0, 0.9510391, 0.52835506, 0.9510391, 1.0, 0.8982036, 0.0, 0.8453681, 1.0, 0.6868616, 0.0, 0.8453681, 1.0, 0.63402605",,True,0,-71.51,-71.0860881819439,18.8,1.7981091922959391,6.80803099682987
1520.0,0,2,"0.0, 1.0, 0.0, 0.0, 1.0, 0.63402605, 0.8453681, 1.0, 1.0, 0.63402605, 0.8453681, 1.0, 0.9510391, 0.15850651, 0.5811906, 1.0, 0.8982036, 0.15850651, 0.5811906, 1.0, 0.8453681",,True,0,-72.04,-71.1337837728467,18.385714285714286,1.6188611590483666,6.909827404015498
1525.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.7396971, 0.6868616, 1.0, 1.0, 0.7396971, 0.7396971, 1.0, 1.0, 0.31701303, 0.36984855, 1.0, 1.0, 0.31701303, 0.36984855, 1.0, 1.0",,True,0,-71.83,-71.16859458420436,18.732394366197184,1.8696973529488372,6.90595280028179
1530.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.8982036, 0.5811906, 1.0, 1.0, 0.8453681, 0.5811906, 1.0, 1.0, 0.47551954, 0.15850651, 1.0, 1.0, 0.52835506, 0.10567101, 1.0, 1.0",,True,0,-71.7,-71.19516485499413,18.923076923076923,1.8164796858762613,6.90595280028179
1535.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.9510391, 0.42268404, 1.0, 1.0, 0.9510391, 0.47551954, 1.0, 1.0, 0.63402605, 0.0, 1.0, 1.0, 0.6868616, 0.0, 1.0, 1.0",,True,0,-72.11,-71.24090661224443,20.678321678321677,2.124557260005649,6.800281789362451
1540.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.9510391, 0.47551954, 0.9510391, 1.0, 1.0, 0.52835506, 0.9510391, 1.0, 0.79253256, 0.052835505, 0.8453681, 1.0, 0.8453681, 0.052835505, 0.8453681, 1.0",,True,0,-72.95,-71.3263612816322,21.830985915492956,1.8574214430765275,6.85699189855583
1545.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.5811906, 0.8453681, 1.0, 1.0, 0.5811906, 0.8453681, 1.0, 1.0, 0.10567101, 0.5811906, 1.0, 1.0, 0.15850651, 0.5811906, 1.0",,True,0,-73.6,-71.4400432175506,21.642857142857142,1.7475220625748713,6.853117294822121
1550.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.6868616, 0.6868616, 1.0, 1.0, 0.6868616, 0.6868616, 1.0, 1.0, 0.26417753, 0.31701303, 1.0, 1.0, 0.31701303, 0.36984855, 1.0",,True,0,-72.15,-71.47554105667307,21.678571428571427,1.8840344810540646,6.747446283902782
1555.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.79253256, 0.5811906, 1.0, 1.0, 0.79253256, 0.5811906, 1.0, 1.0, 0.47551954, 0.15850651, 1.0, 1.0, 0.47551954, 0.15850651, 1.0",,True,0,-72.86,-71.5447640038394,22.340425531914892,2.1508707289041222,6.747446283902783
1560.0,0,3,"0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.8982036, 0.52835506, 0.9510391, 1.0, 0.8982036, 0.5811906, 0.9510391, 1.0, 0.6868616, 0.052835505, 0.8453681, 1.0, 0.63402605, 0.10567101, 0.8453681",,True,0,-73.42,-71.63852580364744,21.532846715328468,1.5146307812744146,6.808030996829871
1565.0,0,0,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.9510391, 0.63402605, 0.8453681, 1.0, 0.9510391, 0.63402605, 0.8453681, 1.0, 0.79253256, 0.21134202, 0.5811906, 1.0, 0.79253256, 0.21134202, 0.5811906",,True,0,-73.82,-71.74759951346506,20.52517985611511,1.5899955928176668,6.8608665022895385
1570.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.6868616, 0.6868616, 1.0, 1.0, 0.79253256, 0.6868616, 1.0, 0.9510391, 0.36984855, 0.36984855, 1.0, 0.9510391, 0.36984855, 0.36984855",,True,0,-72.29,-71.77471953779181,20.450704225352112,1.7283543344765124,6.85311729482212
1575.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.79253256, 0.5811906, 1.0, 1.0, 0.8982036, 0.5811906, 1.0, 1.0, 0.47551954, 0.10567101, 1.0, 1.0, 0.52835506, 0.10567101",,True,0,-73.06,-71.83898356090222,20.034965034965033,1.9721710044477627,6.8531172948221215
1580.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.9510391, 1.0, 0.9510391, 0.52835506, 0.9510391, 1.0, 0.9510391, 0.52835506, 0.8453681, 1.0, 0.6868616, 0.0, 0.8453681, 1.0, 0.63402605, 0.0",,True,0,-72.47,-71.8705343828571,19.5,1.7208501893113026,6.8608665022895385
1585.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.8453681, 1.0, 0.9510391, 0.5811906, 0.8453681, 1.0, 1.0, 0.63402605, 0.5811906, 1.0, 0.79253256, 0.10567101, 0.5811906, 1.0, 0.8453681, 0.15850651",,True,0,-72.25,-71.88950766371424,18.929078014184398,1.7424138915370662,6.85699189855583
1590.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.6868616, 1.0, 1.0, 0.7396971, 0.6868616, 1.0, 1.0, 0.7396971, 0.31701303, 1.0, 1.0, 0.31701303, 0.36984855, 1.0, 1.0, 0.31701303",,True,0,-70.53,-71.82153228052853,18.587412587412587,2.012603294240167,6.853117294822121
1595.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.5811906, 1.0, 1.0, 0.8453681, 0.5811906, 1.0, 1.0, 0.8453681, 0.10567101, 1.0, 1.0, 0.47551954, 0.10567101, 1.0, 1.0, 0.42268404",,True,0,-71.17,-71.78895566650209,18.760563380281692,2.027225307635245,6.853117294822121
