step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,32564122_stopped,32564122_accumulated_waiting_time,32564122_average_speed,cluster_1757124350_1757124352_stopped,cluster_1757124350_1757124352_accumulated_waiting_time,cluster_1757124350_1757124352_average_speed,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_stopped,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_accumulated_waiting_time,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_average_speed,gneJ143_stopped,gneJ143_accumulated_waiting_time,gneJ143_average_speed,gneJ207_stopped,gneJ207_accumulated_waiting_time,gneJ207_average_speed,gneJ210_stopped,gneJ210_accumulated_waiting_time,gneJ210_average_speed,gneJ260_stopped,gneJ260_accumulated_waiting_time,gneJ260_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
58585.0,186,96255.0,488.6040609137056,0.5908099195064479,0,0.0,0.9433784958747895,9,6715.0,0.0,28,17053.0,0.0,3,704.0,0.0,33,10099.0,0.0,17,12700.0,0.0,6,5426.0,0.23699874328261,96,52697.0
58590.0,189,97189.0,490.85353535353534,0.4309118220215392,0,0.0,0.89390014772694,9,6760.0,0.0,28,17193.0,0.0,3,719.0,0.0,33,10264.0,0.028629979948675204,17,12785.0,0.0,6,5455.0,0.0,96,53176.0
58595.0,191,98134.0,490.67,0.43317256230327644,1,2.0,0.0007185294391062662,9,6805.0,0.0,28,17333.0,0.0,3,734.0,0.23205503867634023,33,10429.0,0.0,17,12870.0,0.0,6,5485.0,0.0,97,53658.0
58600.0,189,99077.0,492.92039800995025,0.6125163500294346,0,0.0,1.0,9,6850.0,0.0,28,17473.0,0.0,3,749.0,0.23236693859227972,33,10594.0,0.0,17,12955.0,0.05313115479993532,6,5515.0,0.13041303983528893,96,54136.0
58605.0,190,100022.0,495.15841584158414,0.6972778724609785,0,0.0,1.0,9,6895.0,0.09405649847843048,28,17613.0,0.0,3,764.0,0.0,33,10759.0,0.0,17,13040.0,0.0,6,5545.0,0.12923899009592107,96,54616.0
58610.0,190,100967.0,492.5219512195122,0.6632946028600135,0,0.0,1.0,9,6940.0,0.09475279989251854,28,17753.0,0.0,3,779.0,0.16022455947129285,33,10924.0,0.0,17,13125.0,0.0,6,5575.0,0.0,96,55096.0
58615.0,190,101917.0,485.31904761904764,0.8161151548449543,0,0.0,1.0,9,6985.0,0.0,28,17893.0,0.0,3,794.0,0.17774770984601038,33,11089.0,0.0,17,13210.0,0.0,6,5605.0,0.0,96,55576.0
58620.0,191,102867.0,480.6869158878505,0.9316716113193702,0,0.0,1.0,9,7030.0,0.0,28,18033.0,0.0,3,809.0,0.27528352248815313,33,11254.0,0.0,17,13295.0,0.0,6,5635.0,0.0,96,56056.0
58625.0,190,103817.0,482.86976744186046,0.9835440208785329,0,0.0,1.0,9,7075.0,0.0,28,18173.0,0.06412950226594191,3,824.0,0.08829350861843778,33,11419.0,0.027585641278575792,17,13380.0,0.0,6,5665.0,0.0,96,56536.0
58630.0,190,104767.0,480.58256880733944,1.0754189929532103,0,0.0,1.0,9,7120.0,0.0,28,18313.0,0.0,3,839.0,0.24206712833925645,33,11584.0,0.028474125471998877,17,13465.0,0.0,6,5695.0,0.0,96,57016.0
58635.0,190,105717.0,478.3574660633484,1.1214975355788621,0,0.0,1.0,9,7165.0,0.0,28,18453.0,0.0,3,854.0,0.33200120252872506,33,11749.0,0.028384934235433413,17,13550.0,0.0,6,5725.0,0.0,96,57496.0
58640.0,191,106668.0,471.98230088495575,1.1833352956940715,0,0.0,1.0,9,7210.0,0.0,28,18593.0,0.033846481975596754,3,870.0,0.3665772758238684,33,11914.0,0.0500228079729471,17,13635.0,0.0,6,5755.0,0.0,96,57977.0
58645.0,193,107623.0,469.9694323144105,1.129574798744655,0,0.0,1.0,9,7255.0,0.09523723676082092,28,18733.0,0.0,3,885.0,0.3737633915867292,33,12079.0,0.02716056437983696,17,13720.0,0.0,6,5779.0,0.0,96,58451.0
58650.0,198,108591.0,466.0557939914163,1.0427644742505882,0,0.0,1.0,9,7296.0,0.0,28,18873.0,0.0,3,900.0,0.4136634925623184,33,12244.0,0.029025656746627458,17,13805.0,0.0,6,5795.0,0.0,96,58913.0
58655.0,202,109596.0,472.3965517241379,0.9283366798033368,0,0.0,1.0,9,7336.0,0.17383899621555596,28,19011.0,0.0,6,926.0,0.31348569799764336,33,12409.0,0.028038498334254532,17,13890.0,0.0,6,5810.0,0.0,99,59382.0
58660.0,208,110607.0,476.75431034482756,0.7543283125807304,0,0.0,1.0,9,7376.0,0.3236171500942232,28,19143.0,0.0,6,956.0,0.3106084282399348,33,12574.0,0.027890287127290993,17,13975.0,0.0,6,5825.0,0.0,99,59849.0
58665.0,213,111615.0,472.9449152542373,0.8378165410024692,0,0.0,1.0,9,7416.0,0.26779103658890946,28,19272.0,0.0,5,985.0,0.3666305709532416,33,12757.0,0.046093639432009524,17,14060.0,0.0,6,5840.0,0.0,98,60330.0
58670.0,210,112596.0,481.1794871794872,0.8630068971114688,0,0.0,1.0,9,7456.0,0.09934831465903357,28,19397.0,0.02972765003619763,3,999.0,0.3469095323268825,33,12904.0,0.0,17,14145.0,0.0,6,5855.0,0.0,96,60756.0
58675.0,210,113603.0,493.9260869565217,0.6730837442746527,0,0.0,1.0,9,7495.0,0.21740497128078665,28,19520.0,0.0,6,1021.0,0.2295785996855016,33,13069.0,0.026511138160634724,17,14230.0,0.0,6,5870.0,0.13925551158184107,99,61205.0
58680.0,208,114589.0,496.05627705627705,0.731445393281743,0,0.0,1.0,9,7527.0,0.09732985947732195,28,19635.0,0.0,3,1025.0,0.29808048797147907,33,13234.0,0.0,17,14315.0,0.0,6,5885.0,0.14237935679261574,96,61621.0
58685.0,207,115605.0,502.6304347826087,0.5670806953394166,0,0.0,1.0,9,7557.0,0.0,28,19750.0,0.0,3,1019.0,0.2697786948960944,33,13399.0,0.0,17,14400.0,0.0,6,5900.0,0.0,96,62025.0
58690.0,206,116622.0,504.85714285714283,0.7108458231455974,0,0.0,1.0,9,7587.0,0.0,28,19865.0,0.0,3,1046.0,0.09341074027392064,33,13564.0,0.0,17,14485.0,0.0,6,5915.0,0.0,96,62462.0
58695.0,207,117646.0,509.2900432900433,0.6713873291767393,0,0.0,1.0,9,7617.0,0.09791031652171533,28,19980.0,0.0,3,1076.0,0.0314402357996951,33,13729.0,0.0,17,14570.0,0.05479840490451631,6,5927.0,0.0,96,62899.0
58700.0,208,118683.0,513.7792207792207,0.6380105573283518,0,0.0,0.6418516953631896,9,7647.0,0.0,28,20095.0,0.0,3,1076.0,0.10955766990265084,33,13894.0,0.0,17,14655.0,0.0,6,5937.0,0.0,96,63304.0
58705.0,214,119733.0,509.50212765957446,0.4230973317432025,2,4.0,0.37549954143366476,9,7677.0,0.0,28,20210.0,0.0,5,1118.0,0.03160656596050617,33,14059.0,0.0,17,14740.0,0.0,6,5947.0,0.0,100,63755.0
58710.0,219,120801.0,501.24896265560164,0.47970048016627803,0,2.0,0.12599928486514114,9,7707.0,0.0,28,20325.0,0.0,7,1150.0,4.7134687891127625e-05,33,14224.0,0.0,17,14825.0,0.0,6,5957.0,0.0,100,64190.0
58715.0,222,121899.0,493.5182186234818,0.7982564517013546,1,5.0,0.0,9,7737.0,0.0,28,20440.0,0.028084529560621563,7,1185.0,0.0,33,14389.0,0.028980063237657557,17,14910.0,0.0,6,5967.0,0.0,101,64633.0
58720.0,228,123019.0,492.076,0.6939745753128841,1,10.0,0.0,9,7767.0,0.0,28,20555.0,0.029518853987347805,7,1220.0,0.1160535857828485,33,14554.0,0.027655756727272763,17,14995.0,0.0,6,5977.0,0.0,101,65078.0
58725.0,233,124171.0,496.684,0.7109826666434664,1,15.0,0.0,9,7797.0,0.0,28,20670.0,0.027809929266149284,7,1255.0,0.2896620307412248,33,14719.0,0.0,17,15077.0,0.0,6,5989.0,0.24034647984551755,101,65522.0
58730.0,232,125302.0,495.2648221343874,0.8367862834822195,0,11.0,0.29474292097285304,9,7827.0,0.0,28,20784.0,0.0,7,1290.0,0.28652315833682407,33,14884.0,0.0,17,15157.0,0.05443268872485157,6,5997.0,0.13153506660336015,100,65950.0
58735.0,233,126463.0,495.93333333333334,0.9234788706398444,0,0.0,1.0,9,7857.0,0.0,28,20894.0,0.0,7,1325.0,0.0,33,15049.0,0.028503900220607864,17,15237.0,0.0,6,6000.0,0.0,100,66362.0
58740.0,234,127626.0,500.49411764705883,0.9465932329288735,0,0.0,0.9872753567840724,9,7887.0,0.0979346069102992,28,21004.0,0.030071644536038975,7,1360.0,0.1149604345606167,33,15210.0,0.028087241650660958,17,15312.0,0.0,6,6000.0,0.0,100,66773.0
58745.0,235,128797.0,505.0862745098039,0.9056300646409786,0,0.0,1.0,9,7917.0,0.0,28,21114.0,0.0,8,1398.0,0.18658185341639316,33,15370.0,0.026990324596653535,17,15387.0,0.0,6,6002.0,0.23503252361867188,101,67188.0
58750.0,236,129972.0,511.7007874015748,0.8198537186909483,0,0.0,0.9334380946919951,9,7947.0,0.0,28,21224.0,0.0,8,1438.0,0.19699647034078765,33,15530.0,0.02404926009241585,17,15462.0,0.0,6,6011.0,0.316214182837401,101,67612.0
58755.0,235,131147.0,510.2996108949416,0.913826608432022,0,0.0,1.0,9,7977.0,0.09612290749928026,28,21334.0,0.0,8,1478.0,0.16888959678992657,33,15690.0,0.03907088975038878,17,15533.0,0.0,6,6000.0,0.23388115995270084,101,68012.0
58760.0,235,132322.0,514.8715953307393,1.016677898989962,0,0.0,0.7326893806706,9,8005.0,0.09868894150394995,28,21444.0,0.0,8,1518.0,0.2507696632208724,33,15850.0,0.0,17,15603.0,0.0,6,6000.0,0.24031556702424509,101,68420.0
58765.0,237,133498.0,521.4765625,0.8182161793382936,1,1.0,0.18320745144122663,9,8030.0,0.0,28,21554.0,0.0,8,1558.0,0.2612299797787588,33,16010.0,0.0,17,15673.0,0.0,6,6000.0,0.23800472046773763,102,68826.0
58770.0,236,134675.0,530.2165354330708,0.7573398184421432,1,3.0,7.172045900128756e-05,9,8055.0,0.17909509980604954,28,21664.0,0.0,8,1598.0,0.10352662813935748,33,16170.0,0.0,17,15743.0,0.0,6,6000.0,0.23748092206870985,102,69233.0
58775.0,239,135862.0,530.7109375,0.7305800648399514,1,8.0,0.0,9,8080.0,0.17238595164867104,28,21770.0,0.0,8,1638.0,0.0,33,16330.0,0.0,17,15811.0,0.0,6,6000.0,0.0,102,69637.0
58780.0,241,137057.0,535.37890625,0.6423418678548242,1,13.0,0.0,9,8105.0,0.0,28,21875.0,0.0,8,1678.0,0.0,33,16490.0,0.0,17,15876.0,0.0,6,6000.0,0.0,102,70037.0
58785.0,242,138264.0,544.3464566929134,0.4909444922502638,1,18.0,0.4757906328180575,9,8128.0,0.0,28,21977.0,0.0,8,1718.0,0.0,33,16650.0,0.0,17,15936.0,0.0,6,6000.0,0.13499475020649662,102,70427.0
58790.0,243,139478.0,549.1259842519685,0.47091669088708576,1,23.0,0.48478668001739145,9,8148.0,0.0,28,22074.0,0.0,8,1758.0,0.0,33,16810.0,0.026992817616829555,17,15996.0,0.0,6,6000.0,0.13322265197352615,102,70809.0
58795.0,240,140618.0,558.0079365079365,0.3235206858042663,0,23.0,0.1115306228036606,9,8168.0,0.0,28,22172.0,0.0,8,1798.0,0.10320094446656432,33,16970.0,0.0,17,16056.0,0.0,6,6000.0,0.0,101,71187.0
58800.0,239,141747.0,555.8705882352941,0.4910555707758843,1,24.0,0.2915438254297084,9,8188.0,0.0,28,22272.0,0.0,8,1838.0,0.10176012025163395,33,17130.0,0.0,17,16116.0,0.0,6,6000.0,0.0,102,71568.0
58805.0,241,142931.0,545.5381679389313,0.6552542832339251,2,42.0,3.557187483276127e-05,9,8208.0,0.0,28,22372.0,0.031641992251836004,8,1878.0,0.0,33,17290.0,0.0,17,16172.0,0.0,6,6000.0,0.0,103,71962.0
58810.0,242,144135.0,548.041825095057,0.7301415363593207,2,52.0,0.0,9,8228.0,0.09002726955418312,28,22472.0,0.030795247993169392,8,1918.0,0.0,33,17450.0,0.029124411673069325,17,16227.0,0.0,6,6002.0,0.23678805357831734,103,72349.0
58815.0,246,145341.0,548.4566037735849,0.7684289285859678,2,62.0,0.0,9,8248.0,0.09836333799904946,28,22572.0,0.03154979501366794,8,1958.0,0.10178482525523858,33,17610.0,0.0538796158892582,17,16282.0,0.0,6,6021.0,0.31934479015078565,103,72753.0
58820.0,246,146522.0,546.723880597015,0.7855465500637233,0,32.0,0.18998077666659988,9,8268.0,0.0,28,22672.0,0.0,8,1998.0,0.2513096529688163,33,17770.0,0.02749662320626679,17,16337.0,0.0,6,6000.0,0.0,101,73077.0
58825.0,240,147675.0,544.9261992619926,0.999846288240935,0,5.0,0.5345423944954945,9,8288.0,0.0,28,22766.0,0.032443962926156186,8,2038.0,0.24980401636608043,33,17930.0,0.028035490155801982,17,16392.0,0.0,6,6000.0,0.0,101,73419.0
58830.0,242,148868.0,539.3768115942029,1.1235165301918595,1,8.0,0.0011479967182859861,9,8308.0,0.09717996968873596,28,22856.0,0.03245748112134492,8,2078.0,0.34495524640826997,33,18090.0,0.027100644434623296,17,16447.0,0.0,6,6000.0,0.0,102,73787.0
58835.0,246,150081.0,539.8597122302158,1.142929122559498,1,13.0,0.0,9,8328.0,0.16258183959004976,28,22946.0,0.03332043373295945,8,2118.0,0.30818123211095927,33,18250.0,0.027038488085000433,17,16502.0,0.0,6,6002.0,0.24839742949041768,102,74159.0
58840.0,249,151291.0,546.1768953068593,1.0708242802687566,1,18.0,0.0,9,8348.0,0.2864049326440735,28,23036.0,0.032769882917179596,8,2158.0,0.262844940803834,33,18410.0,0.055844045767266134,17,16557.0,0.0,6,6030.0,0.31324381064730805,102,74557.0
58845.0,252,152546.0,550.7075812274368,1.0174224224177237,1,23.0,0.6211156818479487,9,8368.0,0.21680757608753928,28,23121.0,0.0,8,2198.0,0.3176705167993126,33,18570.0,0.028121394928219613,17,16612.0,0.10368807539726983,6,6000.0,0.0,102,74892.0
58850.0,250,153687.0,558.8618181818182,0.9149150633577208,1,46.0,0.10071644238013473,9,8388.0,0.17582237439515747,28,23209.0,0.0,8,2238.0,0.2629859133538525,33,18763.0,0.012363898454857018,17,16667.0,0.0,6,6000.0,0.0,102,75311.0
58855.0,245,154834.0,573.4592592592593,0.8139186322624579,2,42.0,0.008787714290720405,9,8408.0,0.16779585253120233,28,23299.0,0.0,8,2278.0,0.32859047925008616,33,18913.0,0.030568640125057334,17,16722.0,0.0,6,6000.0,0.0,103,75662.0
58860.0,242,155992.0,579.8959107806692,0.917934000035487,2,20.0,0.0,9,8428.0,0.09619862189277868,28,23389.0,0.0,8,2318.0,0.31100410039678855,33,19050.0,0.0,17,16774.0,0.0,6,6000.0,0.0,103,75979.0
58865.0,240,157155.0,590.8082706766917,0.8813909424880286,1,29.0,0.0002733534124438382,9,8448.0,0.21764916639410622,28,23479.0,0.0,8,2358.0,0.26339789908493033,33,19210.0,0.0,17,16817.0,0.0,6,6002.0,0.23105328293121663,102,76343.0
58870.0,242,158360.0,595.3383458646616,0.8579541747947956,1,34.0,0.0,9,8468.0,0.16734216800432272,28,23567.0,0.0,8,2398.0,0.06717715419289697,33,19370.0,0.0,17,16852.0,0.0,6,6006.0,0.327777002306456,102,76695.0
58875.0,242,159554.0,599.827067669173,0.8327217701642937,0,31.0,0.6265964967860431,9,8485.0,0.0,28,23652.0,0.0,8,2438.0,0.0,33,19530.0,0.0,17,16880.0,0.0,6,6033.0,0.3161112091586939,101,77049.0
58880.0,240,160742.0,618.2384615384616,0.6323361084208834,0,20.0,0.7270475800640441,9,8500.0,0.0,28,23737.0,0.0,8,2478.0,0.0,33,19690.0,0.0,17,16903.0,0.0,6,6033.0,0.31672543111047896,101,77361.0
58885.0,240,161935.0,622.8269230769231,0.733280516592704,1,20.0,0.4544811144872797,9,8515.0,0.0,28,23826.0,0.0,8,2518.0,0.0,33,19850.0,0.0,17,16923.0,0.0,6,6004.0,0.23559327906753177,102,77656.0
58890.0,242,163139.0,625.0536398467433,0.6752677324583165,1,25.0,0.0,9,8530.0,0.0,28,23913.0,0.0,8,2558.0,0.0,33,20010.0,0.0,17,16943.0,0.05041950102267261,6,6002.0,0.1313311373619728,102,77981.0
58895.0,242,164334.0,622.4772727272727,0.709235368628589,0,24.0,0.2766760650017142,9,8545.0,0.0,28,23998.0,0.0,8,2598.0,0.0,33,20170.0,0.0,17,16963.0,0.0,6,6030.0,0.3728737444044258,101,78328.0
58900.0,241,165526.0,624.6264150943397,0.8249017185337564,0,21.0,0.4029664984253729,9,8560.0,0.0,28,24081.0,0.0,8,2638.0,0.0,33,20330.0,0.0,17,16982.0,0.0,6,6028.0,0.31423280420810606,101,78640.0
58905.0,241,166727.0,629.1584905660377,0.8532975258044307,1,24.0,0.13890107957552691,9,8575.0,0.0,28,24161.0,0.0,8,2678.0,0.0,33,20490.0,0.0,17,16994.0,0.0,6,6000.0,0.0,102,78922.0
58910.0,246,167950.0,633.7735849056604,0.7669611331046265,2,33.0,1.9321682431415285e-05,9,8590.0,0.0,28,24245.0,0.0,8,2718.0,0.0,33,20650.0,0.0,17,16999.0,0.0,6,6002.0,0.1322987011857044,103,79237.0
58915.0,244,169146.0,645.5954198473282,0.7060119494144553,0,29.0,0.25496600211356596,9,8605.0,0.0,28,24329.0,0.0,8,2758.0,0.0,33,20810.0,0.0,17,17000.0,0.0,6,6025.0,0.32482893688740455,101,79556.0
58920.0,240,170324.0,647.6197718631179,0.8115470984590121,0,11.0,0.5507799560645575,9,8620.0,0.0,28,24409.0,0.0,8,2798.0,0.0,33,20970.0,0.0,17,17000.0,0.05123053841119368,6,6000.0,0.1318950335901673,101,79808.0
58925.0,242,171527.0,649.7234848484849,0.9032083853825663,0,0.0,1.0,9,8632.0,0.0,28,24489.0,0.0,8,2838.0,0.0,33,21130.0,0.0,17,17000.0,0.0,6,6000.0,0.0,101,80089.0
58930.0,241,172727.0,656.7566539923954,0.9481451905542808,0,0.0,1.0,9,8642.0,0.0,28,24569.0,0.0,8,2878.0,0.0,33,21290.0,0.0,17,17000.0,0.0,6,6002.0,0.24200150459096775,101,80381.0
58935.0,241,173932.0,658.8333333333334,0.9751347989451,0,0.0,1.0,9,8652.0,0.0,28,24649.0,0.0,8,2918.0,0.0,33,21450.0,0.0,17,17000.0,0.05123352540783176,6,6012.0,0.3185672884671233,101,80681.0
58940.0,242,175138.0,668.4656488549618,0.9423635441708006,0,0.0,1.0,9,8662.0,0.0,28,24729.0,0.03300487105477455,8,2958.0,0.0,33,21610.0,0.0,17,17000.0,0.05142679293636999,6,6032.0,0.3782164457514238,101,80991.0
58945.0,242,176348.0,678.2615384615384,0.8761527815454794,0,0.0,1.0,9,8672.0,0.0,28,24809.0,0.0,8,2998.0,0.0,33,21770.0,0.0,17,17000.0,0.04377698638546209,6,6025.0,0.32531525106048886,101,81274.0
58950.0,242,177558.0,688.2093023255813,0.7462602894535081,0,0.0,1.0,9,8682.0,0.0,28,24889.0,0.0,8,3038.0,0.0,33,21930.0,0.0,17,17000.0,0.0,6,6005.0,0.12658722831947003,101,81544.0
58955.0,242,178768.0,695.5953307392996,0.703366920049611,0,0.0,1.0,9,8692.0,0.0,28,24969.0,0.0,8,3078.0,0.0,33,22090.0,0.0,17,17000.0,0.0,6,6005.0,0.13371882889113937,101,81834.0
58960.0,242,179978.0,700.3035019455253,0.7161756087543617,0,0.0,1.0,9,8702.0,0.0,28,25049.0,0.0,8,3118.0,0.0,33,22250.0,0.0,17,17000.0,0.0,6,6000.0,0.1348829099656562,101,82119.0
58965.0,242,181188.0,707.765625,0.6009515508747005,0,0.0,0.9115850495890375,9,8712.0,0.0,28,25129.0,0.0,8,3158.0,0.0,33,22410.0,0.0,17,17000.0,0.0,6,6000.0,0.13406675818084696,101,82409.0
58970.0,242,182398.0,712.4921875,0.6137734028622703,0,0.0,0.6267036643609742,9,8722.0,0.0,28,25209.0,0.0,8,3198.0,0.0,33,22570.0,0.0,17,17000.0,0.0,6,6000.0,0.0,101,82699.0
58975.0,243,183612.0,722.8818897637796,0.3460799533250097,1,4.0,0.004564997120735488,9,8732.0,0.0,28,25289.0,0.0,8,3238.0,0.0,33,22730.0,0.0,17,17000.0,0.0,6,6000.0,0.0,102,82993.0
58980.0,245,184831.0,727.6811023622047,0.3684700124813615,2,13.0,0.3308885815320874,9,8742.0,0.0,28,25369.0,0.0,8,3278.0,0.0,33,22890.0,0.0,17,17000.0,0.0,6,6000.0,0.0,103,83292.0
58985.0,242,186028.0,732.3937007874016,0.5012768645330788,0,0.0,0.9719395354720626,9,8752.0,0.0,28,25449.0,0.0,8,3318.0,0.0,33,23050.0,0.0,17,17000.0,0.0,6,6002.0,0.13402259117672982,101,83571.0
58990.0,242,187238.0,737.1574803149606,0.5249648478092648,0,0.0,1.0,9,8762.0,0.0,28,25529.0,0.0,8,3358.0,0.0,33,23210.0,0.0,17,17000.0,0.0,6,6002.0,0.23545584217884818,101,83861.0
58995.0,244,188450.0,730.4263565891473,0.5814042117389961,0,0.0,1.0,9,8772.0,0.0,28,25609.0,0.0,8,3398.0,0.0,33,23370.0,0.0,17,17000.0,0.05009415137790096,6,6000.0,0.0,101,84149.0
59000.0,244,189665.0,726.6858237547892,0.7301939326354625,0,0.0,1.0,9,8782.0,0.0,28,25689.0,0.0,8,3438.0,0.0,33,23530.0,0.0,17,17000.0,0.05064358601517843,6,6004.0,0.23856522167947852,101,84443.0
59005.0,243,190880.0,725.7794676806084,0.8166435754505935,0,0.0,0.9382171896942947,9,8792.0,0.0,28,25769.0,0.0,8,3478.0,0.0,33,23690.0,0.0,17,17000.0,0.0,6,6000.0,0.0,101,84729.0
59010.0,244,192095.0,724.8867924528302,0.8809086260680259,0,0.0,0.798921476595406,9,8802.0,0.0,28,25849.0,0.0,8,3518.0,0.0,33,23850.0,0.0,17,17000.0,0.0,6,6000.0,0.0,101,85019.0
59015.0,244,193312.0,724.0149812734082,0.8431306261028974,0,0.0,1.0,9,8812.0,0.0,28,25929.0,0.0,8,3558.0,0.0,33,24010.0,0.0,17,17000.0,0.04113573456522077,6,6000.0,0.1850158066801235,101,85309.0
59020.0,245,194536.0,723.182156133829,0.9122582174125428,0,0.0,1.0,9,8822.0,0.0,28,26009.0,0.0,8,3598.0,0.0,33,24170.0,0.0,17,17000.0,0.0,6,6000.0,0.13836797886938298,101,85599.0
59025.0,245,195745.0,722.3062730627306,1.0553952664637531,0,0.0,0.9362504046839895,9,8832.0,0.0,28,26089.0,0.0,8,3638.0,0.0,33,24330.0,0.0,17,17000.0,0.03548961616823582,6,6000.0,0.13888103505973434,101,85889.0
59030.0,244,196965.0,737.6966292134831,0.915293068233947,0,0.0,1.0,9,8842.0,0.0,28,26165.0,0.0,8,3678.0,0.0,33,24490.0,0.0,17,17000.0,0.08210632716397542,6,6000.0,0.0,101,86175.0
59035.0,245,198189.0,745.0714285714286,0.8403219192270579,0,0.0,1.0,9,8852.0,0.0,28,26240.0,0.0,8,3718.0,0.0,33,24650.0,0.0,17,17000.0,0.08717231107482372,6,6000.0,0.09561187599486902,101,86460.0
59040.0,246,199418.0,758.2433460076046,0.664542918408819,0,0.0,1.0,9,8862.0,0.0,28,26315.0,0.0,8,3758.0,0.0,33,24810.0,0.0,17,17000.0,0.03276960111897072,6,6000.0,0.0,101,86745.0
59045.0,245,200639.0,762.8859315589353,0.7096906405547384,0,0.0,1.0,9,8872.0,0.0,28,26390.0,0.0,8,3798.0,0.0,33,24970.0,0.0,17,17000.0,0.0,6,6004.0,0.2854732758712757,101,87034.0
59050.0,245,201864.0,773.4252873563219,0.5806651913661357,0,0.0,1.0,9,8882.0,0.0,28,26465.0,0.0,8,3838.0,0.0,33,25130.0,0.0,17,17000.0,0.05339619219080038,6,6004.0,0.15659100279173552,101,87319.0
59055.0,245,203089.0,784.1274131274131,0.4643361040790081,0,0.0,1.0,9,8887.0,0.0,28,26540.0,0.0,8,3878.0,0.0,33,25290.0,0.0,17,17000.0,0.0,6,6000.0,0.1815691919361478,101,87595.0
59060.0,245,204314.0,791.9147286821706,0.4676993739517125,0,0.0,1.0,9,8892.0,0.0,28,26615.0,0.0,8,3918.0,0.0,33,25450.0,0.0,17,17000.0,0.0,6,6000.0,0.05331640185380075,101,87875.0
59065.0,246,205539.0,799.7626459143969,0.41077719715273137,0,0.0,1.0,9,8897.0,0.0,28,26690.0,0.0,8,3958.0,0.0,33,25610.0,0.0,17,17000.0,0.0,6,6000.0,0.0,101,88155.0
59070.0,245,206764.0,804.5291828793775,0.46337505444885246,0,0.0,0.9871959724832182,9,8902.0,0.0,28,26765.0,0.0,8,3998.0,0.0,33,25770.0,0.0,17,17000.0,0.0,6,6000.0,0.0,101,88435.0
59075.0,245,207989.0,809.295719844358,0.4962219711206703,0,0.0,0.45015040000058937,9,8907.0,0.0,28,26840.0,0.0,8,4038.0,0.0,33,25930.0,0.0,17,17000.0,0.0,6,6000.0,0.0,101,88715.0
59080.0,247,209217.0,810.9186046511628,0.4755681801374546,1,3.0,0.00016150960300189898,9,8912.0,0.0,28,26915.0,0.0,8,4078.0,0.0,33,26090.0,0.0,17,17000.0,0.0,6,6000.0,0.0,102,88998.0
59085.0,245,210439.0,815.6550387596899,0.5604289777079667,0,0.0,1.0,9,8917.0,0.0,28,26990.0,0.0,8,4118.0,0.0,33,26250.0,0.028683446363565745,17,17000.0,0.05533205356255195,6,6000.0,0.0,101,89275.0
59090.0,245,211664.0,814.0923076923077,0.6255272239541024,0,0.0,1.0,9,8922.0,0.0,28,27065.0,0.0,8,4158.0,0.10145670516123771,33,26410.0,0.0,17,17000.0,0.0,6,6000.0,0.1354420763595823,101,89555.0
59095.0,246,212893.0,812.5687022900763,0.6866568638907122,0,0.0,1.0,9,8927.0,0.0,28,27140.0,0.0,8,4198.0,0.10713381508858527,33,26570.0,0.0,17,17000.0,0.05208209865823511,6,6000.0,0.24136779420384602,101,89835.0
59100.0,247,214123.0,814.1558935361217,0.7281982736803044,0,0.0,1.0,9,8932.0,0.0,28,27215.0,0.0,8,4238.0,0.0,33,26730.0,0.0,17,17000.0,0.05467490549120554,6,6000.0,0.0,101,90115.0
59105.0,247,215356.0,809.609022556391,0.7415246273040552,0,0.0,1.0,10,8940.0,0.0,28,27288.0,0.0,8,4278.0,0.0,33,26890.0,0.0,17,17000.0,0.054518504775905946,6,6000.0,0.0,102,90396.0
59110.0,247,216591.0,820.4204545454545,0.7885440014404412,0,0.0,0.9320342327337885,10,8950.0,0.0,28,27353.0,0.0,8,4318.0,0.0,33,27050.0,0.0,17,17000.0,0.0,6,6000.0,0.14034215956102253,102,90671.0
59115.0,246,217802.0,825.0075757575758,0.7368096468587226,0,0.0,0.7235644431146727,10,8960.0,0.0,28,27418.0,0.0,8,4358.0,0.0,33,27210.0,0.0,17,17000.0,0.0,6,6000.0,0.08716900603389717,102,90946.0
59120.0,247,219032.0,823.4285714285714,0.7418183238823667,0,0.0,0.9049779418815267,10,8970.0,0.0,28,27481.0,0.0,8,4398.0,0.0,33,27370.0,0.0,17,17000.0,0.05203792801720429,6,6000.0,0.13904130845465928,102,91219.0
59125.0,247,220266.0,824.9662921348314,0.7158630394192891,0,0.0,0.7578426852228047,10,8980.0,0.0,28,27533.0,0.0,8,4438.0,0.0,33,27530.0,0.0,17,17000.0,0.0,6,6000.0,0.0,102,91481.0
